Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Cholecystitis,ASGR1,Asialoglycoprotein receptor 1,20961,219,2.16 [1.54-3.04],9.355663034438648e-06
Chapter XI Diseases of the digestive system,Cholecystitis,CCL20,C-C motif chemokine 20,21361,224,1.37 [1.25-1.51],1.3905595133564014e-10
Chapter XI Diseases of the digestive system,Cholecystitis,CHGA,Chromogranin-A,18452,185,1.33 [1.18-1.49],2.9006880588727494e-06
Chapter XI Diseases of the digestive system,Cholecystitis,COLEC12,Collectin-12,21141,221,2.47 [1.67-3.67],6.942191168980458e-06
Chapter XI Diseases of the digestive system,Cholecystitis,CRIM1,Cysteine-rich motor neuron 1 protein,21240,223,3.42 [1.99-5.89],8.793937648199703e-06
Chapter XI Diseases of the digestive system,Cholecystitis,IGFBP4,Insulin-like growth factor-binding protein 4,20898,218,1.67 [1.34-2.08],4.287914748815956e-06
Chapter XI Diseases of the digestive system,Cholecystitis,IL22,Interleukin-22,18358,185,1.51 [1.29-1.78],5.708859456823262e-07
Chapter XI Diseases of the digestive system,Cholecystitis,LGALS9,Galectin-9,21141,221,2.32 [1.65-3.26],1.3378189594138764e-06
Chapter XI Diseases of the digestive system,Cholecystitis,LY6D,Lymphocyte antigen 6D,21051,222,1.80 [1.41-2.30],2.0766025194335137e-06
Chapter XI Diseases of the digestive system,Cholecystitis,PLAUR,Urokinase plasminogen activator surface receptor,21013,221,3.02 [2.04-4.45],2.6895622680434696e-08
Chapter XI Diseases of the digestive system,Cholecystitis,REG3A,Regenerating islet-derived protein 3-alpha,21413,225,1.51 [1.28-1.77],5.015319635780391e-07
Chapter XI Diseases of the digestive system,Cholecystitis,RELT,Tumor necrosis factor receptor superfamily member 19L,21175,222,2.22 [1.58-3.14],5.493472592085088e-06
Chapter XI Diseases of the digestive system,Cholecystitis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,21175,222,2.13 [1.54-2.95],5.856724627545363e-06
Chapter XI Diseases of the digestive system,Cholecystitis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,21175,222,1.64 [1.36-1.99],2.5843719025922506e-07
Chapter XI Diseases of the digestive system,Cholecystitis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,21331,224,1.95 [1.50-2.53],4.696498568253322e-07
Chapter XI Diseases of the digestive system,Cholecystitis,VSIG4,V-set and immunoglobulin domain-containing protein 4,21150,221,1.79 [1.38-2.31],8.575279773980343e-06
