Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Early onset COPD,ADM,Pro-adrenomedullin,21535,110,4.19 [2.22-7.90],9.466775647239924e-06
Chapter X Diseases of the respiratory system,Early onset COPD,AREG,Amphiregulin,21265,108,2.41 [1.88-3.10],6.7783912012122235e-12
Chapter X Diseases of the respiratory system,Early onset COPD,CA6,Carbonic anhydrase 6,21314,110,0.48 [0.37-0.63],9.139147625290393e-08
Chapter X Diseases of the respiratory system,Early onset COPD,CCL18,C-C motif chemokine 18,21089,107,1.50 [1.28-1.75],3.230134046244634e-07
Chapter X Diseases of the respiratory system,Early onset COPD,CCL20,C-C motif chemokine 20,21573,110,1.37 [1.20-1.57],4.223755057902986e-06
Chapter X Diseases of the respiratory system,Early onset COPD,CD27,CD27 antigen,21445,109,2.24 [1.66-3.03],1.3232903474117806e-07
Chapter X Diseases of the respiratory system,Early onset COPD,CD80,T-lymphocyte activation antigen CD80,18615,101,2.95 [1.96-4.45],2.2143467420631505e-07
Chapter X Diseases of the respiratory system,Early onset COPD,CDCP1,CUB domain-containing protein 1,21166,107,2.19 [1.69-2.84],3.4066612672580112e-09
Chapter X Diseases of the respiratory system,Early onset COPD,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,20646,107,1.69 [1.35-2.10],3.5388387614239093e-06
Chapter X Diseases of the respiratory system,Early onset COPD,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,18629,100,2.24 [1.58-3.17],6.113312224829834e-06
Chapter X Diseases of the respiratory system,Early onset COPD,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18588,102,2.37 [1.76-3.19],1.4549733832086342e-08
Chapter X Diseases of the respiratory system,Early onset COPD,CHGA,Chromogranin-A,18629,100,1.43 [1.22-1.68],7.386411441143904e-06
Chapter X Diseases of the respiratory system,Early onset COPD,CNTN5,Contactin-5,21393,108,0.34 [0.21-0.54],7.5594840277893856e-06
