Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Chronic gastritis,ANXA10,Annexin A10,15986,341,1.35 [1.23-1.49],7.479850720804182e-10
Chapter XI Diseases of the digestive system,Chronic gastritis,AREG,Amphiregulin,16290,348,1.61 [1.32-1.97],2.768244037513103e-06
Chapter XI Diseases of the digestive system,Chronic gastritis,CD27,CD27 antigen,16421,346,1.62 [1.32-1.99],4.0461817034544735e-06
Chapter XI Diseases of the digestive system,Chronic gastritis,CHGA,Chromogranin-A,14310,295,1.51 [1.37-1.67],2.0516273833746087e-16
Chapter XI Diseases of the digestive system,Chronic gastritis,GAST,Gastrin,14282,295,1.42 [1.34-1.52],6.950503614375249e-28
Chapter XI Diseases of the digestive system,Chronic gastritis,GDF15,Growth/differentiation factor 15,16546,353,1.57 [1.29-1.90],4.412924729311353e-06
Chapter XI Diseases of the digestive system,Chronic gastritis,IL17C,Interleukin-17C,16047,344,1.34 [1.20-1.50],1.207993773841995e-07
Chapter XI Diseases of the digestive system,Chronic gastritis,REG3A,Regenerating islet-derived protein 3-alpha,16546,353,1.45 [1.27-1.65],5.685397719957615e-08
Chapter XI Diseases of the digestive system,Chronic gastritis,SCT,Secretin,13930,295,0.43 [0.34-0.56],7.434205265573405e-11
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF1,Trefoil factor 1,16273,344,1.48 [1.34-1.62],1.392999249958088e-15
Chapter XI Diseases of the digestive system,Chronic gastritis,TFF2,Trefoil factor 2,16382,346,1.46 [1.25-1.71],1.2752443106030253e-06
Chapter XI Diseases of the digestive system,Chronic gastritis,TREM2,Triggering receptor expressed on myeloid cells 2,16336,346,1.56 [1.31-1.86],5.760299229784672e-07
