Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,AREG,Amphiregulin,22912,275,1.64 [1.32-2.05],9.403684355727907e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CD80,T-lymphocyte activation antigen CD80,20030,242,2.31 [1.70-3.12],6.621968791961133e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CDCP1,CUB domain-containing protein 1,22817,274,1.55 [1.30-1.86],1.549989856554165e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,CLEC6A,C-type lectin domain family 6 member A,22512,269,1.64 [1.33-2.03],3.450184789372431e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,DEFB4A_DEFB4B,Beta-defensin 4A,22718,269,1.66 [1.55-1.78],5.787527529184761e-45
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GM2A,Ganglioside GM2 activator,19539,238,1.63 [1.35-1.97],3.0185676208118015e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,GPR15L,Protein GPR15L,19937,243,2.14 [1.81-2.52],6.31536756809919e-19
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL19,Interleukin-19,22441,268,2.41 [2.16-2.68],5.42405463854014e-57
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL22,Interleukin-22,19938,243,1.54 [1.34-1.78],1.796389847357623e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL36G,Interleukin-36 gamma,19351,235,1.56 [1.40-1.74],1.8549231229314e-15
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,IL6,Interleukin-6,22912,275,1.28 [1.15-1.43],4.24348790002557e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,PI3,Elafin,22740,275,2.63 [2.35-2.96],1.6430624086052418e-61
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,RRM2,Ribonucleoside-diphosphate reductase subunit M2,22512,269,1.47 [1.30-1.66],7.445699863155136e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,SBSN,Suprabasin,20005,241,2.28 [1.67-3.13],2.796045741772151e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,23049,278,1.56 [1.31-1.87],7.420125195593699e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Psoriasis,WFDC12,WAP four-disulfide core domain protein 12,23176,279,1.74 [1.49-2.02],8.491283438199341e-13
