Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,ADA2,Adenosine deaminase 2,22462,324,1.69 [1.37-2.09],1.0619402836940326e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,ADM,Pro-adrenomedullin,22752,330,2.41 [1.66-3.50],3.936111548202042e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,B4GALT1,"Beta-1,4-galactosyltransferase 1",22666,323,2.22 [1.59-3.11],3.403452677996972e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,C7,Complement component C7,19168,241,2.44 [1.66-3.60],6.295474531195913e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CA12,Carbonic anhydrase 12,22465,326,1.94 [1.47-2.56],3.4545844791476675e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD27,CD27 antigen,22663,329,1.61 [1.31-1.98],6.48913825350484e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD276,CD276 antigen,22562,320,2.06 [1.56-2.72],4.210908810451087e-07
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CD302,CD302 antigen,22465,326,2.00 [1.51-2.63],1.103339520145059e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,COL6A3,Collagen alpha-3(VI) chain,22848,330,1.83 [1.44-2.32],6.212670769382338e-07
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CSF1,Macrophage colony-stimulating factor 1,22666,323,2.21 [1.58-3.09],3.52640375564858e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,DSC2,Desmocollin-2,22374,325,1.84 [1.43-2.36],1.6324955133440218e-06
