Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Coeliac disease,AGR2,Anterior gradient protein 2 homolog,21398,28,2.07 [1.59-2.71],1.0052234369200573e-07
Chapter XI Diseases of the digestive system,Coeliac disease,ANXA10,Annexin A10,21545,28,1.84 [1.41-2.40],7.489682481937918e-06
Chapter XI Diseases of the digestive system,Coeliac disease,CD160,CD160 antigen,22298,28,4.21 [2.64-6.73],1.6566839639312563e-09
Chapter XI Diseases of the digestive system,Coeliac disease,CD7,T-cell antigen CD7,18495,21,3.08 [1.91-4.97],4.252060690297691e-06
Chapter XI Diseases of the digestive system,Coeliac disease,CPA2,Carboxypeptidase A2,22175,28,3.33 [2.26-4.91],1.248031787280704e-09
Chapter XI Diseases of the digestive system,Coeliac disease,CXCL9,C-X-C motif chemokine 9,22107,27,2.26 [1.67-3.06],1.469255489347551e-07
Chapter XI Diseases of the digestive system,Coeliac disease,DKK4,Dickkopf-related protein 4,21807,28,3.15 [2.04-4.88],2.449579649511918e-07
Chapter XI Diseases of the digestive system,Coeliac disease,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",22010,27,5.83 [2.92-11.67],6.079598754699499e-07
Chapter XI Diseases of the digestive system,Coeliac disease,ITGB7,Integrin beta-7,22228,27,4.46 [2.83-7.03],1.1546905837863695e-10
Chapter XI Diseases of the digestive system,Coeliac disease,KLRK1,NKG2-D type II integral membrane protein,19047,22,2.98 [1.96-4.54],3.267352468332655e-07
Chapter XI Diseases of the digestive system,Coeliac disease,REG1A,Lithostathine-1-alpha,21924,28,2.69 [1.77-4.08],3.549453306393453e-06
Chapter XI Diseases of the digestive system,Coeliac disease,REG3A,Regenerating islet-derived protein 3-alpha,22320,28,2.65 [1.90-3.71],1.2115926408045492e-08
Chapter XI Diseases of the digestive system,Coeliac disease,SCGN,Secretagogin,21661,28,3.43 [2.23-5.27],2.0710019228065915e-08
Chapter XI Diseases of the digestive system,Coeliac disease,SCIN,Adseverin,18473,21,1.91 [1.44-2.53],7.966706852264457e-06
Chapter XI Diseases of the digestive system,Coeliac disease,SLAMF8,SLAM family member 8,21519,26,3.50 [2.13-5.75],7.721424733190002e-07
Chapter XI Diseases of the digestive system,Coeliac disease,TCL1B,T-cell leukemia/lymphoma protein 1B,21651,28,1.57 [1.29-1.91],8.169365774623202e-06
