Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CBLIF,Cobalamin binding intrinsic factor,17864,72,1.92 [1.46-2.52],2.529889660593312e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CGA,Glycoprotein hormones alpha chain,17909,74,1.92 [1.47-2.52],2.1574706298809297e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHGA,Chromogranin-A,15588,64,2.56 [2.17-3.03],1.1836902832279527e-28
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GAST,Gastrin,15525,66,1.84 [1.63-2.08],1.6385546861319742e-22
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LIPF,Gastric triacylglycerol lipase,15154,63,2.07 [1.57-2.73],2.264609982796684e-07
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PALM2,Paralemmin-2,15525,66,2.82 [1.85-4.29],1.3899269906681037e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PENK,Proenkephalin-A,15224,68,2.84 [1.90-4.25],3.29750398104907e-07
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PGA4,Pepsin A-4,15590,68,3.37 [2.59-4.37],8.198443846421466e-20
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PTPRR,Receptor-type tyrosine-protein phosphatase R,15525,66,2.70 [1.74-4.19],9.017470229587316e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,RNASE6,Ribonuclease K6,15484,68,2.35 [1.63-3.39],4.896337460628607e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SCT,Secretin,15135,67,0.20 [0.12-0.36],1.905996657936921e-08
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,VGF,Neurosecretory protein VGF,15544,67,3.82 [2.15-6.78],4.603887015617055e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,VSIG2,V-set and immunoglobulin domain-containing protein 2,15515,69,3.36 [2.68-4.20],4.5198940159942686e-26
