Pro_code,ImportanceScore
ITGA11,0.0405959595959596
NPHS2,0.0442727272727272
TIGAR,0.0402727272727272
FSHB,0.0476666666666666
RGL2,0.0402828282828282
CD6,0.0429696969696969
IGFBP1,0.0375151515151515
PI3,0.0366767676767676
PAEP,0.0326868686868686
LGALS3BP,0.0407575757575757
PVR,0.0399494949494949
NELL1,0.0373939393939394
PTN,0.0333030303030303
ADAM12,0.0279898989898989
ITGAM,0.0368383838383838
FCRL3,0.0387979797979797
PIGR,0.0307070707070707
VSIG2,0.0269494949494949
GDF15,0.0305252525252525
CEP152,0.030010101010101
CD302,0.0308181818181818
NGRN,0.0303131313131313
RSPO3,0.029010101010101
PRSS27,0.0255151515151515
CXCL13,0.0244444444444444
POSTN,0.0268989898989899
CHGA,0.0242828282828282
ASGR1,0.0271111111111111
MDK,0.0241313131313131
RSPO1,0.0213131313131313
