Pro_code,ImportanceScore
C7,0.055711889417607
GDF15,0.0502209630775085
NFASC,0.0500662045677193
ITGBL1,0.0413048168961158
RBFOX3,0.0362978631791135
HGF,0.0328705709909608
FGFR2,0.0310805541742421
NINJ1,0.0294149875539314
PIGR,0.028850419543904
HSD11B1,0.0273353463848278
EXTL1,0.0268013384334907
COL4A1,0.0253373527610825
FAP,0.0213248635221053
TNFRSF12A,0.0178357979873033
CHI3L1,0.0173509897335594
PGF,0.0150452975420507
MORF4L1,0.0129917042727255
GALNT10,0.0123403894123952
PDGFRA,0.0119409155575183
MYOM2,0.0117395967179381
MED18,0.010670997174244
ITGA5,0.010428448338602
MAP3K5,0.0102016126082724
MAMDC4,0.0094797184743432
SELE,0.0094549733809549
STC1,0.009247400303273
NPPB,0.0090404400772535
PROC,0.0085182808614612
LILRB2,0.0076459699149668
MAGEA3,0.0076389619443635
LY96,0.0073768879564543
IL5,0.0071044878623756
THBS2,0.0069232599177834
CEACAM16,0.0068683054901719
ADAMTSL2,0.0068539608315385
SPINK6,0.0066853275844082
ITGB7,0.0066101882601076
KRT19,0.0060408676054139
HPGDS,0.0056726435284082
ADAM22,0.0053988748673199
FCRL5,0.005302925258191
CFHR5,0.0053014011033773
UXS1,0.0049133008583328
NOTCH1,0.004838741065367
FCN2,0.0046454662138076
FCRL2,0.0043692431185785
GOLGA3,0.0043180768760527
PTPRF,0.0042207168298117
CXCL14,0.0041554872885608
CD27,0.0041344747680135
PRL,0.0041037721089421
HYOU1,0.0038505901798391
CLEC1A,0.0038445372919821
AREG,0.003726790964105
OSBPL2,0.0037254200617146
TNFRSF11B,0.0037007857717683
TNFRSF21,0.0036363976087358
MME,0.0036336249998638
IGFBP7,0.0036331655880423
GALNT3,0.0035935662343117
GHRL,0.0035919775624823
MYO9B,0.0035791872043672
AFP,0.0035101322497069
CD300LF,0.0034606180728872
CDSN,0.0034331957178001
RAD23B,0.0033908545206918
NID2,0.0033587486934585
IL17RA,0.0033472312098197
DSC2,0.0033459663315785
KRT18,0.003309908298677
NPY,0.0032998639175492
TNR,0.0032680926780947
ACP6,0.0032070999036916
WFDC1,0.0031967065937978
DDR1,0.0031937524100572
PLAU,0.0031851171786637
CD200R1,0.0031406910227987
IL6ST,0.003117914729641
ADGRG1,0.0031173006618874
MSR1,0.0031098430897574
IL6,0.0031016910214111
CDCP1,0.0030672879458613
IL32,0.0030661253465937
CRELD2,0.0030342859625374
IDI2,0.0030193458339046
SPINT2,0.0029992518563273
ECHDC3,0.0029828895764079
TPT1,0.0029709009022101
PAPPA,0.0029161160267887
CD79B,0.0028556364209251
CPVL,0.0028068998219983
NTproBNP,0.0027858465760586
GHRHR,0.0027445461493608
RAB6B,0.0027286134612555
CAMKK1,0.0027284289212947
PALM2,0.0026558843952498
GGT1,0.0025945150514863
CCL7,0.0025534188255627
TSPAN8,0.0025476842898127
TINAGL1,0.0025231975559487
MENT,0.0025032994241243
FGF23,0.002499887315267
XG,0.0024956926601105
HMOX2,0.0024883865601741
COL9A1,0.0024829299865928
BRD3,0.0023963050642778
NTF4,0.0023881066552161
CELA3A,0.0023727495122565
GFER,0.0023429035151127
TMPRSS5,0.0023407672719632
SCGB3A1,0.0022826899424708
CEACAM18,0.0022457502748113
ENG,0.002177093872131
WASL,0.0021687737699042
CALCOCO1,0.0021680403038071
CCL21,0.0021664050620062
COMP,0.0020794140666681
NENF,0.002070497619158
LAG3,0.0020678827803486
DCTN6,0.0020351186709863
SNX5,0.0020254994007818
CSTB,0.002019309505762
TFF3,0.002005483186676
LBP,0.0019529111302959
CSRP3,0.0019472790316025
ANXA11,0.0019393908318289
CAT,0.0019011620735111
SPINK5,0.0018895211096009
SORD,0.0018651672371808
FLRT2,0.001751041511406
TET2,0.0016891403033187
DFFA,0.0015623491288483
BLNK,0.0015615647396452
CCL19,0.0015526798484138
SUSD2,0.0014148891702087
IL31RA,0.0013686370831685
APOA2,0.0012814127769149
SSC4D,0.0012643554617248
GRIK2,0.0012100369122044
ECM1,0.0010382345353482
FABP3,0.0007685198085494
