Pro_code,ImportanceScore
GDF15,0.1305461564310307
CHGA,0.0936451346838295
KLK3,0.0620684518090464
HSPB6,0.0381721708512918
ENPP2,0.0370054360543548
THBS2,0.0357632548394426
CNTN1,0.0338147009748756
PGA4,0.0331558382842377
EGFR,0.033068607860095
XG,0.0320015038338037
VSIG2,0.0302028567804101
LGALS9,0.0270602842091386
WFDC2,0.0270103064583598
HAVCR1,0.0264986479622234
INSL3,0.0244385920401691
CBLN4,0.022869484376995
AMBP,0.0227949723318083
CXCL9,0.0219822266844106
MLN,0.0218654380403172
EDA2R,0.0203337788399583
KIT,0.0201423353208042
TNFRSF10B,0.0201041318684909
ELN,0.0199928773592892
CDCP1,0.0187641792010824
CXCL17,0.0161927339560046
LEP,0.0148598583097648
LRRN1,0.0140733347755529
ACTA2,0.0134604224112158
ACRV1,0.0114682551465188
RNASE6,0.0076813267016467
GAST,0.007357385553488
IL6,0.0063960069605998
PON3,0.0062343473824845
RBP5,0.004964923430742
DNER,0.0048804689058202
CRLF1,0.00468461179801
ADM,0.0045423894478098
C1QA,0.00393511688553
ASGR1,0.0036566166841582
COL4A1,0.002364205925225
RBFOX3,0.0022631302709279
ADGRG2,0.0022197998059083
MERTK,0.0020340273333592
AOC3,0.0020225231976397
IGFBP2,0.001991307624693
MSLN,0.0017703387957237
CTSV,0.0017694964659117
TFF1,0.0016941028847027
TNXB,0.001500889826523
TGFBR2,0.0013787958120951
LILRB4,0.0013022166124772
