Pro_code,ImportanceScore
GDF15,0.047050505050505
MYO9B,0.0427979797979798
AGR2,0.0508383838383838
IFNLR1,0.0377272727272727
RICTOR,0.0461616161616161
DMP1,0.0469090909090909
NCLN,0.0334949494949494
ADAMTS8,0.0414040404040404
CD101,0.0466868686868686
FAM20A,0.0397474747474747
PENK,0.0397070707070707
GAST,0.039989898989899
IL2RG,0.0333434343434343
ADAM12,0.0319494949494949
RCOR1,0.0297474747474747
APOF,0.0284343434343434
TJAP1,0.0313939393939394
CALCOCO1,0.0423030303030303
ZBP1,0.0258484848484848
ADAMTS4,0.0282222222222222
LRIG3,0.0273131313131313
PTPN9,0.0317979797979798
KRT19,0.0295959595959596
SIRT1,0.0225757575757575
IKZF2,0.0227777777777777
CSNK1D,0.0247272727272727
CCNE1,0.0169191919191919
ESR1,0.0165858585858585
IL20RB,0.0204545454545454
NECTIN1,0.0234949494949495
