Pro_code,ImportanceScore
FCGR3B,0.0351350183346026
KLK3,0.0326636759170994
BMP6,0.0313102571986426
KLK14,0.0290602363332962
PRL,0.0281533105183046
COMP,0.0275505928817698
PROK1,0.0268761756339062
IVD,0.0263122116155757
HLA-DRA,0.0248939050188347
LILRA4,0.0238136154166069
AKR7L,0.0225243011676078
CD200R1,0.021261339440498
AMOT,0.0203921737812843
BTN1A1,0.0201452912991345
SSC5D,0.0183476551610513
AMBN,0.0179092449247406
SKAP1,0.0153639634472626
ELN,0.0145685107853801
PDIA5,0.0136890427929145
NTRK3,0.0125280996560775
ANPEP,0.0111604705296084
FABP4,0.0110069518336934
ITGB1BP1,0.0097800422075729
SLAMF7,0.0097287541937841
SORBS1,0.0096952206181996
TNFSF12,0.0096488365092134
CRHR1,0.0096451389913809
FBN2,0.0092683804811124
DGKZ,0.0092295624577632
TMED1,0.009155687762297
LPL,0.0090732144348293
CEACAM16,0.0090372650473279
GH2,0.0087789415768557
LEP,0.0087001398938541
APOA1,0.0080480353398359
LTB,0.0079548812603737
CST5,0.0076128366842466
INSL3,0.0071752661984001
CLEC4G,0.0065220804967815
IFIT1,0.0065048584030589
TYRP1,0.0064587160091456
LDLR,0.0063093970978739
AFAP1,0.0062579926497894
MAN2B2,0.006183788733964
PRUNE2,0.0061542197398035
SLC16A1,0.0059795017397406
ACRV1,0.0059514053980981
SUMF1,0.0057271270954808
GAST,0.0056972609141972
MRI1,0.0056899676767749
DMP1,0.0052750167045244
CA4,0.0052547260552431
HEBP1,0.0052219300423891
CPTP,0.0046700177605652
SLITRK6,0.0045470921037698
TOP1MT,0.0042385695962264
SCGN,0.0040929531410603
EIF4EBP1,0.0040604298274246
NT5E,0.0040126614253367
TPMT,0.0038992632938651
ATF2,0.0038781922629212
NXPH1,0.0038362643263505
SERPINH1,0.0038322761264235
IL13RA1,0.0038010262824975
CTSD,0.0038000979918789
SERPINB5,0.0037000279509416
ULBP2,0.0036898355419922
GPNMB,0.0036519836069791
CCL4,0.003644358878229
ADGRG2,0.0036025290291454
CEP290,0.0035967889642226
CEP164,0.0035918093344849
LAMP2,0.0035864331984349
DNLZ,0.0035497734843206
PRR5,0.0035324958277073
CPQ,0.0035279957940594
COL9A1,0.0035015012815376
ENPP2,0.0034658467718271
NAAA,0.0034615080858728
PSPN,0.0034167830797301
PCSK9,0.0033796674873836
TSLP,0.0033766266306291
FLT3,0.0033755884690147
CEACAM18,0.0033690529019642
SDK2,0.0033505227186233
CR2,0.0033393231389634
CCL21,0.0032931940286108
MFAP5,0.0032785124700962
FHIT,0.0032752753760989
CCL24,0.0032676549932045
GDF15,0.0032363864122702
NRTN,0.0032045778805306
COL4A1,0.0031921596578087
MAGEA3,0.0031564558799761
IL17F,0.0031430744605496
STAB2,0.0031366214594837
ITIH1,0.0031226197527726
ARG1,0.0031215887503727
CEACAM20,0.0031090064976988
LECT2,0.0030663982138081
ANG,0.0030451917801031
PTK7,0.0030421169146662
NOMO1,0.0029866378364981
CCDC28A,0.0029676736372273
DYNC1H1,0.0029326964012612
IFNG,0.0029027362151862
ACP5,0.0028972946835015
MMP13,0.0028944583695669
FUCA1,0.0028819594240124
STAM,0.0028492604913827
QSOX1,0.0028399590185687
TGFBR1,0.0028085646842037
CSPG5,0.002748514941674
SLAMF6,0.0027406110128367
CFB,0.0027159437187114
CREB3,0.0027015836452777
PDGFRA,0.0026994647916846
CAMLG,0.0026930763015529
FGFBP1,0.0026796610225759
CRNN,0.0026616895105098
FOSB,0.002651770834486
DLGAP5,0.0026506441974904
IL36G,0.0026482521548975
GHRL,0.0026153990081926
HCLS1,0.0026148197700361
IL17C,0.0025354717118428
XG,0.0023919911937718
BMP4,0.0023861482908753
SERPINI1,0.0023800446682973
CD3G,0.002357100569908
ITIH3,0.0023560510893798
INHBC,0.0023512259788683
CXCL17,0.0023096247900541
GHRHR,0.0023019779994908
TXNDC5,0.0022781720309974
MUC13,0.0021554681666197
DUOX2,0.0021540284689785
DKKL1,0.0020986356946304
GRK5,0.0020650026029236
CEMIP2,0.0020127114643717
GFRAL,0.0019653584595786
PRSS27,0.0019423294783378
MSTN,0.0019375149920184
VSTM2B,0.0018398884775172
MELTF,0.0017738038775661
CCDC50,0.0015937232032825
ITGAM,0.0015746881751118
