Pro_code,ImportanceScore
COL9A1,0.0670360577444096
LEP,0.0482152965952991
CRTAC1,0.0447962565391551
CD59,0.0362827541948293
TIGIT,0.0346322100574868
SOST,0.0263590175674512
VSIG4,0.0262531045078005
FABP9,0.0251871221164205
LAIR1,0.0250444374334559
CRIM1,0.0245320019277515
EDA2R,0.0208383103626049
NMNAT1,0.0198051432828073
LRTM2,0.0180412342371425
NXPH1,0.0178458242343272
LILRA2,0.0172453020829204
PKN3,0.0157924712670025
VTCN1,0.0150698257889139
PLTP,0.0140033905535154
SMARCA2,0.013058193087028
ADIPOQ,0.0128879269686033
SUMF1,0.0128689891555932
KDR,0.0124487053332047
NPPC,0.0117207203987436
COMT,0.0114770204383269
ADA,0.0113882604032534
INSL3,0.0111761318578809
DPP10,0.0109510039053437
FZD10,0.0099286335317298
ITGAV,0.0094155646318215
MSR1,0.0092998421953992
HS3ST3B1,0.0087722782744787
PLA2G1B,0.0087397916245141
IL2RG,0.0078955940864415
SNCG,0.0075661494623916
CDH15,0.0074656792047373
CCNE1,0.0072710475414829
GCG,0.0072508795347603
FRMD7,0.0072384158956332
ARNTL,0.0069217180796361
VAT1,0.0063922188220699
TGM2,0.0061596649982396
PODXL,0.0060213269837577
SMPDL3A,0.005766239420702
MEGF10,0.0049208009150552
SSC4D,0.0047624631015938
XPNPEP2,0.0044202246758125
CYTL1,0.0043758221071483
HYOU1,0.0043698332173126
MAPK9,0.0043568030785485
TNFRSF10C,0.0042777704290467
PRKCQ,0.0041812677782426
PDGFRB,0.0039916543909056
PRDX6,0.003965203687498
IGFBP1,0.0038894627954892
AKR1C4,0.0038810105902821
CD74,0.0038170151844338
ERBB4,0.0037809287315009
ANGPT2,0.0037755164043772
SMC3,0.0036585418409993
ECE1,0.0036519135815025
CRISP2,0.0035819061089067
ACP6,0.0035615923758905
ADAMTS13,0.0035133741742516
VEGFA,0.003486018553283
SPINK1,0.0034840258624993
GKN1,0.0034221560891624
LYPLA2,0.0034206467446923
SPRR3,0.0033787773956128
HPGDS,0.0033513336339659
DIPK1C,0.0033295440699749
MICB_MICA,0.0032568222703306
MZB1,0.0032322036230824
LY9,0.0032319119459724
M6PR,0.0031686316801136
EDIL3,0.003129166335601
CEACAM1,0.00311751318466
CA9,0.0029805599971201
GFAP,0.002941578277168
IL18R1,0.0028846016928209
ANXA10,0.0028587239766716
BAG3,0.002848143188139
AGER,0.0028451701794012
MMP1,0.0028394810146224
FCRL2,0.0028317525795172
CDNF,0.0028293314425231
DUOX2,0.0027665734951814
IL1B,0.0027594444918891
KLRC1,0.0027383787898326
BOC,0.0027208324192981
GUSB,0.0027058756531419
CTRC,0.0026937854688374
PPY,0.0026520929964147
SERPINB5,0.0025650865065667
CRTAM,0.0025608630845668
SPRR1B,0.0025507091250921
THTPA,0.0025383231212941
EP300,0.0025362210710962
PTPRF,0.0024982642926473
HLA-DRA,0.0024910401597155
IL33,0.0024629028420098
CTSF,0.0023753699775995
MTPN,0.0023407868487424
CSF2RA,0.0023163610107536
RAB6A,0.0022644294654429
BCL2L15,0.0022641959033978
PCNA,0.0021725572796823
LRP1,0.0021621454683158
IFNL1,0.002097991880983
THAP12,0.0020899196059734
GSR,0.0020603259291636
SMPD1,0.0020404852604605
EDN1,0.0020191629531026
ALCAM,0.0020054226356108
GALNT3,0.0019972017747325
GAS6,0.0019820585310332
GPKOW,0.0019807353318606
TSNAX,0.0019768624690232
BTNL10,0.0019692824795021
S100A16,0.0019676328495486
AGRP,0.0019614240319602
ANP32C,0.001956827886821
FGF16,0.0019537846037549
GATA3,0.001925772533553
NCR1,0.0018553830405422
F13B,0.001807354080624
CSRP3,0.0018030850222456
C1QTNF1,0.0017979112808388
LYVE1,0.0017910610791262
PDLIM5,0.0017813808619459
FAM20A,0.0017524333671373
TXNDC15,0.0017485129247862
NPHS1,0.0017307490695028
KIR2DL2,0.0017070362924654
CLEC5A,0.0016865367602641
HMCN2,0.0016805114644343
PAEP,0.0016231008920489
WFDC1,0.0016155140992777
NFATC3,0.0013520694727836
CACNA1H,0.0013381667723949
LPCAT2,0.0012785461649141
CXCL17,0.0012486366853519
MME,0.0011947867793584
INPP1,0.0011852698365556
CD80,0.0011779288209105
CNTN2,0.0011208833632754
FCRLB,0.0010454594641921
OMD,0.0008935969416177
