Pro_code,ImportanceScore
TGM2,0.1888910043899555
CPA2,0.0813887139743838
CXCL9,0.0595946007369509
CKMT1A_CKMT1B,0.0527674445833292
DKK4,0.0462964725971242
ITGB7,0.0411163720875486
MUC2,0.0350136126748689
TNFRSF8,0.0282138412345639
C9orf40,0.0265525239692703
KLRK1,0.0241719593414647
CPVL,0.0209501676905877
CLEC4G,0.0208679202557068
TIGIT,0.0159692243042616
GIP,0.0155161863442731
CCL11,0.0152032202835993
CD34,0.0148685006456877
EGFR,0.0144553913097839
REG3A,0.0129765458682833
ARG1,0.0118034423643553
SPP1,0.0114948943028738
GAS6,0.0093382435004061
RBP2,0.008801762208798
CD160,0.0073279917707688
POF1B,0.007105475370816
CD33,0.0065520052845836
FGF5,0.0057514212380869
CGREF1,0.0056866273977549
GC,0.0049376015426658
HBQ1,0.0049369440453247
LHB,0.0048868771447687
SERPINA5,0.0048005446520845
ANGPTL2,0.0047634894102653
CHIT1,0.0046908735339429
LRP1,0.004628524347304
SLAMF6,0.0044733052530876
SIT1,0.0042933415580679
BCL7B,0.0041334125258549
FBP1,0.0041244728283576
NFKBIE,0.0036436725802523
IL17A,0.0035155873927214
SPESP1,0.0032613675867022
OSM,0.0032040025003911
BCL2L15,0.003025534049252
ITGA2,0.0030236077401616
BLVRB,0.002952728808394
TMPRSS15,0.0028847057272806
ARHGEF5,0.0028595899259633
CXCL16,0.0028125230929527
FABP2,0.0027662006520955
SHBG,0.0026578329104901
SLC39A5,0.0026450037007616
ACY3,0.0025986414142496
F7,0.0024980128349028
RAB6A,0.0024105475879991
VMO1,0.0024017456470447
IL17C,0.0023871681530414
MPO,0.0023863230776179
CBLIF,0.0023634751721815
SSC4D,0.0023587771932165
ITGA11,0.0023586774158404
ATP1B2,0.0023359602301184
KRT5,0.0022543687284967
CD300LF,0.0021771005306175
SIGLEC1,0.0021522154550042
FLT3LG,0.002127140629202
HMOX1,0.0021054407645747
CD55,0.0020959638112788
PVALB,0.0020807445177937
SEMA3G,0.0020773480470495
ADGRE2,0.002060174523997
MERTK,0.0020461215548571
AGR3,0.0020113337938813
SERPINI2,0.0019877341859544
NADK,0.0019828431692949
NELL2,0.001976128991938
ADGRE5,0.0019653505506252
AKR1C4,0.0019301490907818
C4BPB,0.0019169878014235
TMED4,0.0019055548622181
CST5,0.001902579804404
CCL25,0.0018436746810455
NEFL,0.0018163734998657
CA2,0.0018143080001805
CLNS1A,0.0018002391169234
PRG2,0.0017905032487174
ANKMY2,0.0017602491574973
PODXL,0.0017333344780656
SEMA7A,0.0017122682148742
XRCC4,0.0017039985578843
THPO,0.0016783359038269
MMP9,0.0016497990840519
DSG3,0.0016265581048308
CRLF1,0.0016233769555274
CTSF,0.0015821167502552
MDGA1,0.0015781301249789
PSME1,0.0015701245839378
TNFRSF11A,0.001553026543115
NID1,0.0015397089205341
GPR101,0.0015362662255904
HBZ,0.0015253118151495
ICAM3,0.0015102783300547
TFF3,0.0014799547252508
CA9,0.0014474299036369
PTPRH,0.001443282560819
CAPN3,0.0014238387433977
HS6ST1,0.0014181897712433
NGFR,0.0014111963654514
IL12RB1,0.0013796472710458
DCBLD2,0.0013432295370998
ACHE,0.0013133144193302
MAGEA3,0.0012951362327763
TFRC,0.0012411207044597
TAFA5,0.0012009060499331
FABP9,0.0011073288675774
GUK1,0.0010415159737891
IFI30,0.0009768401157105
S100A4,0.0009450511051476
CD8A,0.0009259891251487
MAP2K6,0.0007885786892473
BCHE,0.0007310652920906
PTPRC,0.0006864834710982
