Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19159,105,4.16 [3.09-5.61],8.331149143671598e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ANG,Angiogenin,22715,125,3.49 [2.44-5.00],9.459695072008215e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ANGPT2,Angiopoietin-2,22950,126,3.38 [2.41-4.75],2.081980252499064e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ASGR1,Asialoglycoprotein receptor 1,22558,118,4.70 [3.18-6.95],7.967751344738191e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",ATRAID,All-trans retinoic acid-induced differentiation factor,19673,107,2.43 [1.87-3.16],4.124459114702981e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",B2M,Beta-2-microglobulin,19762,106,2.37 [1.88-2.99],3.850541182212664e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",BAMBI,BMP and activin membrane-bound inhibitor homolog,22223,118,3.43 [2.39-4.93],2.0972413508300564e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",BGLAP,Osteocalcin,19741,104,2.28 [1.84-2.83],7.835331314723834e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CALCB,Calcitonin gene-related peptide 2,19690,105,2.38 [1.84-3.08],4.354107192433589e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CCL21,C-C motif chemokine 21,22828,125,2.13 [1.67-2.71],9.465329489262341e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CCL23,C-C motif chemokine 23,22828,125,3.63 [2.59-5.09],8.819670422513828e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CD302,CD302 antigen,22646,123,3.51 [2.43-5.07],1.9531444687514468e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CD4,T-cell surface glycoprotein CD4,22696,123,2.84 [2.04-3.96],8.05339743851693e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CD59,CD59 glycoprotein,21960,125,4.98 [3.29-7.54],3.659959289810189e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CFD,Complement factor D,19762,106,6.15 [4.00-9.44],1.04633854259545e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",19690,105,2.94 [2.28-3.79],6.136934051992165e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",CHI3L1,Chitinase-3-like protein 1,22277,125,1.69 [1.45-1.96],1.0410402729929832e-11
