Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,A1BG,Alpha-1B-glycoprotein,15133,459,1.20 [0.70-2.06],0.5088376300192117
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AAMDC,Mth938 domain-containing protein,14713,436,0.97 [0.81-1.16],0.7472359718326376
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AARSD1,Alanyl-tRNA editing protein Aarsd1,17329,519,0.92 [0.79-1.06],0.2392676297308891
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABCA2,ATP-binding cassette sub-family A member 2,14621,440,1.11 [0.86-1.44],0.4105355761955994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABHD14B,Protein ABHD14B,17213,511,1.04 [0.90-1.19],0.6211166917884599
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABL1,Tyrosine-protein kinase ABL1,17329,519,1.05 [0.94-1.18],0.4056128169268451
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABO,Histo-blood group ABO system transferase,15132,457,1.08 [1.01-1.15],0.0157340140667825
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ABRAXAS2,BRISC complex subunit Abraxas 2,14621,440,1.04 [0.90-1.20],0.6011631575076146
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",17007,507,1.00 [0.91-1.10],0.9813914241403314
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",14854,441,1.04 [0.91-1.18],0.5779113209521799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",15122,454,1.00 [0.90-1.11],0.97176955858911
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,17234,512,1.53 [1.14-2.06],0.0045930873581223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE,Angiotensin-converting enzyme,15132,457,0.90 [0.64-1.25],0.5213152566260333
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACE2,Angiotensin-converting enzyme 2,17081,507,1.11 [0.97-1.29],0.1394663133932837
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACHE,Acetylcholinesterase,14780,441,1.06 [0.80-1.39],0.6927134716938361
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACOT13,Acyl-coenzyme A thioesterase 13,15077,453,1.02 [0.94-1.10],0.6624499466443733
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,17404,519,1.05 [0.90-1.23],0.5386572380093091
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP1,Low molecular weight phosphotyrosine protein phosphatase,14659,437,1.01 [0.83-1.24],0.9075262095163206
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP5,Tartrate-resistant acid phosphatase type 5,17479,518,0.78 [0.62-0.99],0.0425051536558031
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACP6,Lysophosphatidic acid phosphatase type 6,17545,525,1.01 [0.90-1.13],0.919688432403827
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACRBP,Acrosin-binding protein,15068,451,0.99 [0.79-1.25],0.948488090872732
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACRV1,Acrosomal protein SP-10,14659,437,1.03 [0.94-1.13],0.4944478431303573
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACSL1,Long-chain-fatty-acid--CoA ligase 1,14621,440,1.01 [0.78-1.32],0.9210010175962088
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTA2,"Actin, aortic smooth muscle",17081,507,1.10 [0.92-1.31],0.3052461807949906
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTN2,Alpha-actinin-2,14621,440,1.03 [0.89-1.19],0.6989749104668097
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACTN4,Alpha-actinin-4,17121,511,0.93 [0.72-1.20],0.5559928106319822
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACVRL1,Serine/threonine-protein kinase receptor R3,17231,511,1.17 [0.85-1.62],0.3287359382064525
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACY1,Aminoacylase-1,17404,519,0.95 [0.84-1.08],0.4385979274225461
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,14621,440,1.06 [0.89-1.25],0.5293828383633951
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACYP1,Acylphosphatase-1,14727,439,0.97 [0.84-1.12],0.656204011287097
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,17619,528,1.32 [1.08-1.62],0.007783834059799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA2,Adenosine deaminase 2,17301,511,0.99 [0.82-1.19],0.929609463482758
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,14659,437,1.19 [0.90-1.56],0.2226489966000672
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,17081,507,0.95 [0.74-1.23],0.7088562032984494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,17265,512,1.13 [0.90-1.42],0.2856966311962398
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,17619,528,1.23 [0.97-1.55],0.0836934741036269
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,17532,525,1.07 [0.81-1.40],0.6317299735758124
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,15077,453,1.27 [0.94-1.71],0.1151146362629264
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,14659,437,0.70 [0.51-0.96],0.027615573657252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,17615,524,0.97 [0.70-1.35],0.8560551604615453
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,17329,519,1.02 [0.84-1.24],0.8277912109821289
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,17081,507,0.98 [0.77-1.26],0.9022440215632196
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,14659,437,0.99 [0.76-1.28],0.909416913619488
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,17456,520,1.04 [0.87-1.23],0.6851899906902508
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTSL2,ADAMTS-like protein 2,15130,454,1.02 [0.78-1.33],0.8869209827038558
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTSL4,ADAMTS-like protein 4,14713,436,0.87 [0.60-1.28],0.4902907689868265
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADAMTSL5,ADAMTS-like protein 5,15122,454,1.19 [0.95-1.48],0.1361415784017455
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,17007,507,0.84 [0.64-1.12],0.2347691590563477
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADD1,Alpha-adducin,14780,441,0.97 [0.85-1.11],0.6799827729134281
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRB3,Adhesion G protein-coupled receptor B3,17231,511,1.19 [0.94-1.51],0.152204568391102
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRD1,Adhesion G-protein coupled receptor D1,14780,441,0.94 [0.75-1.19],0.6231731425455516
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRE1,Adhesion G protein-coupled receptor E1,15077,453,0.92 [0.78-1.10],0.3656239961740635
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRE2,Adhesion G protein-coupled receptor E2,17466,514,1.12 [0.85-1.48],0.4176130962023092
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRE5,Adhesion G protein-coupled receptor E5,17530,517,1.01 [0.78-1.31],0.918205320345954
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRF5,Adhesion G protein-coupled receptor F5,15122,454,1.36 [0.96-1.92],0.082292055861932
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRG1,Adhesion G-protein coupled receptor G1,17329,519,0.97 [0.88-1.07],0.4974620385666642
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRG2,Adhesion G-protein coupled receptor G2,17404,519,1.55 [1.15-2.09],0.0041876674009704
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRV1,Adhesion G-protein coupled receptor V1,14619,441,1.11 [0.99-1.26],0.0845507925788985
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADH1B,All-trans-retinol dehydrogenase,14780,441,0.90 [0.80-1.02],0.1113270404087576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,17081,507,0.95 [0.86-1.05],0.3423059554182611
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADIPOQ,Adiponectin,15133,459,1.03 [0.90-1.17],0.7115045123456097
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADM,Pro-adrenomedullin,17568,525,0.63 [0.47-0.86],0.0029046636175601
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADRA2A,Alpha-2A adrenergic receptor,14621,440,0.96 [0.83-1.10],0.5188323557165574
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AFAP1,Actin filament-associated protein 1,14780,441,0.91 [0.81-1.02],0.1056926523351878
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AFM,Afamin,15133,459,0.75 [0.48-1.19],0.222973757139081
