Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,A1BG,Alpha-1B-glycoprotein,18083,105,2.64 [0.85-8.23],0.0937924179950967
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AAMDC,Mth938 domain-containing protein,17572,98,0.93 [0.64-1.36],0.714275832445591
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AARSD1,Alanyl-tRNA editing protein Aarsd1,20690,116,0.83 [0.61-1.12],0.2249236515778028
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABCA2,ATP-binding cassette sub-family A member 2,17443,99,1.13 [0.66-1.95],0.6582019229380698
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABHD14B,Protein ABHD14B,20567,115,0.98 [0.72-1.32],0.8884933857882655
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABL1,Tyrosine-protein kinase ABL1,20690,116,1.08 [0.85-1.37],0.5533431911457494
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABO,Histo-blood group ABO system transferase,18082,104,1.01 [0.88-1.15],0.9353987533284492
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABRAXAS2,BRISC complex subunit Abraxas 2,17443,99,1.11 [0.83-1.49],0.4795019689789346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20311,113,1.04 [0.85-1.27],0.7330783757618048
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17755,105,0.90 [0.66-1.23],0.4920385520267095
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18058,103,1.06 [0.86-1.30],0.6124737130672353
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACAN,Aggrecan core protein,20587,116,2.48 [1.36-4.53],0.0031177076857585
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACE,Angiotensin-converting enzyme,18082,104,0.88 [0.44-1.73],0.7059704199633267
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACE2,Angiotensin-converting enzyme 2,20401,115,1.39 [1.07-1.81],0.0137198337457331
