Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",A1BG,Alpha-1B-glycoprotein,18751,182,7.61 [3.31-17.53],1.844745525378258e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AAMDC,Mth938 domain-containing protein,18212,175,0.95 [0.72-1.26],0.7105797494036783
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,21449,213,1.02 [0.82-1.27],0.8809058924213646
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABCA2,ATP-binding cassette sub-family A member 2,18113,177,1.46 [1.01-2.12],0.0462535620799226
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABHD14B,Protein ABHD14B,21291,211,0.95 [0.76-1.19],0.6606962388824569
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABL1,Tyrosine-protein kinase ABL1,21449,213,1.19 [1.00-1.42],0.045056556665397
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABO,Histo-blood group ABO system transferase,18753,183,0.97 [0.88-1.07],0.5159906377211065
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,18113,177,0.87 [0.69-1.09],0.2119237906324271
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21055,208,1.10 [0.95-1.27],0.2252663815969658
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18410,176,1.06 [0.87-1.29],0.5848578775200999
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18734,180,0.95 [0.81-1.12],0.5682035267476271
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAN,Aggrecan core protein,21325,206,1.76 [1.12-2.77],0.0142168314674582
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE,Angiotensin-converting enzyme,18753,183,2.23 [1.38-3.63],0.0011547209957875
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE2,Angiotensin-converting enzyme 2,21167,206,1.24 [1.01-1.53],0.0393490169277502
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACHE,Acetylcholinesterase,18304,177,1.00 [0.66-1.52],0.9976133537136324
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,18675,180,1.04 [0.92-1.18],0.5335572387721845
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21549,209,1.09 [0.86-1.39],0.4644967755467502
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,18194,178,0.63 [0.45-0.90],0.0109672671117696
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,21652,216,0.85 [0.59-1.22],0.3638674160108529
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP6,Lysophosphatidic acid phosphatase type 6,21720,213,1.07 [0.89-1.29],0.485041979416851
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACRBP,Acrosin-binding protein,18670,181,0.92 [0.64-1.34],0.6794804614246239
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACRV1,Acrosomal protein SP-10,18194,178,1.01 [0.88-1.16],0.8692464244150934
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACSL1,Long-chain-fatty-acid--CoA ligase 1,18113,177,1.06 [0.71-1.59],0.768391217293042
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTA2,"Actin, aortic smooth muscle",21167,206,1.98 [1.65-2.38],4.247526551399438e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTN2,Alpha-actinin-2,18113,177,1.34 [1.10-1.63],0.0042602364749485
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTN4,Alpha-actinin-4,21181,209,1.40 [1.04-1.89],0.0275719674041204
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,21315,211,6.46 [4.58-9.11],1.5957231629931613e-26
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACY1,Aminoacylase-1,21549,209,0.89 [0.73-1.08],0.2438400771222266
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18113,177,1.24 [0.97-1.58],0.0877524215881276
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACYP1,Acylphosphatase-1,18242,174,0.98 [0.79-1.23],0.8849071472060406
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADA,Adenosine deaminase,21809,215,1.15 [0.83-1.58],0.4061068443378375
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADA2,Adenosine deaminase 2,21441,212,2.33 [1.83-2.97],6.354722025876815e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18194,178,3.53 [2.73-4.56],5.447454326876429e-22
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21167,206,1.65 [1.12-2.44],0.0117575504949548
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21354,212,1.57 [1.13-2.18],0.007647328667124
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21809,215,1.61 [1.11-2.33],0.0118487038891045
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21713,216,2.62 [1.86-3.69],3.905314664920709e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18675,180,3.32 [2.33-4.73],3.514840541566449e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18194,178,1.54 [1.05-2.24],0.0268512299686633
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,21827,216,0.58 [0.36-0.94],0.0278841966870781
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21449,213,2.53 [1.91-3.36],1.3510056120337638e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21167,206,1.44 [1.10-1.88],0.0078780570658608
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18194,178,1.57 [1.09-2.26],0.0143077959050718
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21610,209,0.77 [0.59-1.01],0.0550334360869041
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTSL2,ADAMTS-like protein 2,18737,178,1.94 [1.38-2.74],0.0001579264509285
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTSL4,ADAMTS-like protein 4,18212,175,1.79 [1.01-3.17],0.0472769348983578
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTSL5,ADAMTS-like protein 5,18734,180,1.19 [0.84-1.69],0.3365244946165798
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,21055,208,0.92 [0.61-1.37],0.6739097128836145
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADD1,Alpha-adducin,18304,177,0.89 [0.72-1.10],0.2792813805447927
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRB3,Adhesion G protein-coupled receptor B3,21315,211,1.77 [1.24-2.52],0.0015101251517458
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRD1,Adhesion G-protein coupled receptor D1,18304,177,1.77 [1.28-2.43],0.0005113271523139
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRE1,Adhesion G protein-coupled receptor E1,18675,180,1.40 [1.09-1.79],0.0084100638256427
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRE2,Adhesion G protein-coupled receptor E2,21627,216,2.06 [1.38-3.08],0.0003961000370544
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRE5,Adhesion G protein-coupled receptor E5,21726,216,2.00 [1.43-2.79],5.35483681632833e-05
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRF5,Adhesion G protein-coupled receptor F5,18734,180,1.68 [0.99-2.85],0.0567029442246702
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRG1,Adhesion G-protein coupled receptor G1,21449,213,1.30 [1.16-1.47],1.3764329365312824e-05
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRG2,Adhesion G-protein coupled receptor G2,21549,209,0.86 [0.55-1.34],0.5046052341753886
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADGRV1,Adhesion G-protein coupled receptor V1,18152,178,0.98 [0.80-1.21],0.8733282099072771
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADH1B,All-trans-retinol dehydrogenase,18304,177,0.95 [0.78-1.15],0.5897740682525059
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,21167,206,0.96 [0.82-1.12],0.5979548629061514
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADIPOQ,Adiponectin,18751,182,1.66 [1.36-2.04],8.953619669999574e-07
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADM,Pro-adrenomedullin,21743,213,,
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADRA2A,Alpha-2A adrenergic receptor,18113,177,1.05 [0.86-1.28],0.6391314095463714
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AFAP1,Actin filament-associated protein 1,18304,177,0.77 [0.63-0.93],0.0063266758045532
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AFM,Afamin,18751,182,0.74 [0.37-1.48],0.3922011571513426
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AFP,Alpha-fetoprotein,21275,211,1.07 [0.89-1.30],0.4571049583160674
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGBL2,Cytosolic carboxypeptidase 2,18152,178,0.95 [0.81-1.11],0.5345811437404719
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGER,Advanced glycosylation end product-specific receptor,21481,215,1.11 [0.83-1.49],0.468683293555282
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGR2,Anterior gradient protein 2 homolog,20913,202,1.37 [1.21-1.55],3.0135289751111573e-07
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGR3,Anterior gradient protein 3,21022,208,1.21 [0.99-1.47],0.0569280497965272
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGRN,Agrin,21627,216,3.10 [2.40-3.99],2.5721186658706057e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGRP,Agouti-related protein,21809,215,1.56 [1.23-1.97],0.0002434779011289
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGT,Angiotensinogen,18753,183,1.22 [0.66-2.26],0.5279690180179077
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGXT,Serine--pyruvate aminotransferase,21549,209,1.08 [0.92-1.26],0.3699976918261244
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHCY,Adenosylhomocysteinase,21549,209,1.22 [1.02-1.46],0.0281114758806717
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHNAK,Neuroblast differentiation-associated protein AHNAK,18212,175,1.87 [1.29-2.70],0.0008807345581097
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHNAK2,Protein AHNAK2,18212,175,1.96 [1.33-2.88],0.0006455236446908
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,18670,181,0.99 [0.79-1.23],0.8996351376351529
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHSG,Alpha-2-HS-glycoprotein,18753,183,1.18 [0.70-1.99],0.5436597309967708
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AHSP,Alpha-hemoglobin-stabilizing protein,21514,214,0.94 [0.81-1.08],0.373856019432655
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AIDA,"Axin interactor, dorsalization-associated protein",18239,180,0.97 [0.81-1.16],0.7609523590863735
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AIF1,Allograft inflammatory factor 1,21055,208,1.10 [0.87-1.39],0.4232476433498339
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AIF1L,Allograft inflammatory factor 1-like,18212,175,1.28 [1.03-1.58],0.0257490332688518
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",21418,213,1.04 [0.93-1.17],0.5065729224758588
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AK1,Adenylate kinase isoenzyme 1,21549,209,0.97 [0.80-1.18],0.7490915985976159
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AK2,"Adenylate kinase 2, mitochondrial",18684,182,1.07 [0.93-1.22],0.3431162407870743
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKAP12,A-kinase anchor protein 12,18304,177,0.78 [0.38-1.63],0.5155823960936845
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKR1B1,Aldo-keto reductase family 1 member B1,21055,208,1.06 [0.89-1.25],0.5112765698505127
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKR1B10,Aldo-keto reductase family 1 member B10,18239,180,1.08 [0.87-1.34],0.5019449228865003
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKR1C4,Aldo-keto reductase family 1 member C4,21167,206,1.24 [1.01-1.51],0.0386780764356982
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKR7L,Aflatoxin B1 aldehyde reductase member 4,18194,178,1.05 [0.85-1.30],0.6525439325981601
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKT1S1,Proline-rich AKT1 substrate 1,21072,203,0.91 [0.75-1.10],0.3356005551893342
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKT2,RAC-beta serine/threonine-protein kinase,18696,182,0.96 [0.86-1.07],0.4456520041137413
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AKT3,RAC-gamma serine/threonine-protein kinase,20959,207,0.98 [0.79-1.21],0.8388236545741534
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALCAM,CD166 antigen,21827,216,4.30 [2.50-7.40],1.3138296713158778e-07
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALDH1A1,Retinal dehydrogenase 1,21555,214,0.76 [0.60-0.96],0.0229618736729173
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALDH2,"Aldehyde dehydrogenase, mitochondrial",18670,181,1.05 [0.80-1.37],0.7263313766194317
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",21496,210,1.25 [1.08-1.44],0.0034469681050571
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",18696,182,1.36 [1.03-1.79],0.0287142183433816
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALMS1,Alstrom syndrome protein 1,18410,176,1.01 [0.72-1.41],0.9415288800942548
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALPI,Intestinal-type alkaline phosphatase,18194,178,1.02 [0.91-1.15],0.7378564669877375
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ALPP,"Alkaline phosphatase, placental type",21449,213,1.07 [0.96-1.19],0.2055367223897333
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMBN,Ameloblastin,21181,209,0.97 [0.61-1.55],0.9055851292016583
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMBP,Protein AMBP,21711,212,9.25 [5.41-15.81],4.161358202002879e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,18737,178,1.35 [0.78-2.34],0.2818026280190598
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMFR,E3 ubiquitin-protein ligase AMFR,21072,203,1.11 [0.92-1.34],0.2622916358791129
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMIGO1,Amphoterin-induced protein 1,18239,180,0.72 [0.50-1.02],0.0638320892650507
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMIGO2,Amphoterin-induced protein 2,21449,213,1.90 [1.15-3.14],0.0117404732381161
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMN,Protein amnionless,21181,209,0.98 [0.75-1.27],0.8802535247917413
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMOT,Angiomotin,18304,177,1.22 [0.84-1.78],0.2858397385078727
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMOTL2,Angiomotin-like protein 2,18590,181,1.07 [0.80-1.44],0.6359739553374937
