Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,A1BG,Alpha-1B-glycoprotein,15790,277,2.41 [1.19-4.89],0.0150516697951444
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AAMDC,Mth938 domain-containing protein,15356,265,0.99 [0.79-1.25],0.961119030349755
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,18081,324,1.07 [0.90-1.28],0.4280809919326577
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABCA2,ATP-binding cassette sub-family A member 2,15250,264,1.13 [0.81-1.59],0.475543418336146
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABHD14B,Protein ABHD14B,17948,319,0.90 [0.75-1.08],0.2772350718084769
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABL1,Tyrosine-protein kinase ABL1,18081,324,1.07 [0.93-1.24],0.3467096962585514
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABO,Histo-blood group ABO system transferase,15797,275,0.92 [0.85-1.00],0.0454813880536157
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,15250,264,1.02 [0.85-1.22],0.8413804941199158
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",17726,313,1.23 [1.09-1.39],0.0007481991837464
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",15522,272,1.25 [1.10-1.43],0.000812539217519
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",15783,272,1.11 [0.97-1.26],0.1162809367121729
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAN,Aggrecan core protein,17960,320,1.18 [0.82-1.69],0.3774488747344092
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE,Angiotensin-converting enzyme,15797,275,1.73 [1.14-2.60],0.0094322616271043
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE2,Angiotensin-converting enzyme 2,17839,315,1.31 [1.11-1.55],0.0016457536575395
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACHE,Acetylcholinesterase,15427,271,0.98 [0.69-1.37],0.8910567175635264
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOT13,Acyl-coenzyme A thioesterase 13,15728,278,1.05 [0.94-1.16],0.3876558426684388
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,18141,326,1.16 [0.96-1.40],0.1354679634255731
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,15313,268,0.58 [0.43-0.78],0.0002618296596649
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP5,Tartrate-resistant acid phosphatase type 5,18223,327,1.33 [0.99-1.79],0.0620442659461841
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP6,Lysophosphatidic acid phosphatase type 6,18287,327,1.04 [0.90-1.21],0.5761683111954328
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRBP,Acrosin-binding protein,15723,277,1.05 [0.78-1.41],0.749484389699429
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRV1,Acrosomal protein SP-10,15313,268,0.98 [0.87-1.10],0.7348501924995476
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACSL1,Long-chain-fatty-acid--CoA ligase 1,15250,264,0.92 [0.64-1.32],0.658526413429537
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTA2,"Actin, aortic smooth muscle",17839,315,1.32 [1.08-1.61],0.0062799737454472
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN2,Alpha-actinin-2,15250,264,1.05 [0.88-1.27],0.5789174124092011
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN4,Alpha-actinin-4,17832,323,1.16 [0.87-1.53],0.3121263547996727
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,17968,319,2.42 [1.73-3.37],1.9992686826029437e-07
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY1,Aminoacylase-1,18141,326,1.12 [0.96-1.31],0.151413358139748
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,15250,264,1.16 [0.94-1.43],0.1750967455266117
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACYP1,Acylphosphatase-1,15381,270,0.94 [0.78-1.13],0.4930200582540737
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA,Adenosine deaminase,18355,329,1.38 [1.07-1.78],0.012403278255972
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,18065,319,1.86 [1.51-2.29],4.227164310086667e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,15313,268,2.12 [1.63-2.77],2.808888165590636e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,17839,315,1.32 [0.95-1.82],0.094045242221038
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,17999,319,1.50 [1.15-1.97],0.0031270650133552
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,18355,329,1.20 [0.90-1.60],0.2171542016155125
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,18274,325,1.72 [1.27-2.31],0.0003772797094686
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,15728,278,2.17 [1.56-3.02],3.834422884740824e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,15313,268,1.30 [0.92-1.84],0.1345034336371409
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,18372,328,0.53 [0.36-0.79],0.0016255335616282
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,18081,324,1.75 [1.38-2.22],4.228579445086049e-06
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,17839,315,1.13 [0.84-1.52],0.4256565528103118
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,15313,268,1.49 [1.09-2.03],0.0118553941590725
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,18193,322,0.76 [0.61-0.94],0.0117164747212733
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,15798,274,1.60 [1.18-2.17],0.0027495250367542
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL4,ADAMTS-like protein 4,15356,265,1.38 [0.85-2.24],0.194161015164593
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL5,ADAMTS-like protein 5,15783,272,1.24 [0.93-1.67],0.1465006119166881
