Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CCL27,C-C motif chemokine 27,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,12,1.24 [1.07-1.44],0.0037882208158608
CCL27,C-C motif chemokine 27,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,12,1.14 [1.06-1.23],0.0004869088189369
