Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
REG4,Regenerating islet-derived protein 4,Chapter VI Diseases of the nervous system,Other neurological diseases,Inverse variance weighted,19,1.10 [1.03-1.18],0.0047931853081913
REG4,Regenerating islet-derived protein 4,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,19,0.94 [0.89-0.98],0.0042019994440545
REG4,Regenerating islet-derived protein 4,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,Inverse variance weighted,19,0.89 [0.82-0.97],0.0076002363510042
