Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",26851,102,1.42 [1.09-1.83],0.0085996067576963
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",27407,143,1.41 [1.12-1.78],0.0031711066224859
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27163,977,1.20 [1.10-1.32],7.575359903098134e-05
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Candidiasis,27440,297,1.04 [0.88-1.24],0.6300898235454963
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,26661,2707,1.14 [1.07-1.20],1.219881275540507e-05
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26909,2018,1.21 [1.13-1.29],1.3874217010743224e-08
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,27232,988,1.16 [1.06-1.28],0.0016849518085914
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,27354,43,1.90 [1.36-2.67],0.0001836642866023
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26202,626,1.22 [1.09-1.37],0.0007338791295436
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25335,603,1.40 [1.26-1.57],1.3551978377772583e-09
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,25576,167,1.20 [0.96-1.50],0.1126129114532618
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20431,1176,1.21 [1.11-1.32],1.1523636769769285e-05
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25335,277,1.37 [1.17-1.61],0.0001201348500431
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,27394,1150,1.18 [1.09-1.29],0.000141917527677
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Mycoses,27501,358,1.04 [0.89-1.22],0.6234637836520311
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26778,592,1.27 [1.13-1.42],5.777432361708057e-05
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27438,689,1.23 [1.11-1.38],0.0001513810281664
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,26389,145,1.42 [1.12-1.78],0.0031394947435693
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,27541,33,0.95 [0.55-1.65],0.8660494112519695
PTS,6-pyruvoyl tetrahydrobiopterin synthase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27355,606,1.21 [1.07-1.36],0.0017406020675999
