Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,IL11,Interleukin-11,9108,49,1.55 [1.26-1.91],3.672050695728518e-05
Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,NFX1,Transcriptional repressor NF-X1,7887,42,1.38 [1.14-1.67],0.000934114928041
Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,SUSD4,Sushi domain-containing protein 4,8107,44,2.01 [1.34-3.03],0.0008308708301099
Chapter XIV Diseases of the genitourinary system,Pain and other conditions associated with female genital organs and menstrual cycle,TRIM24,Transcription intermediary factor 1-alpha,8002,44,2.09 [1.55-2.81],1.295595776202588e-06
