Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,15913,198,1.40 [1.15-1.71],0.0009297524193743
Chapter XI Diseases of the digestive system,Gastric ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,16039,203,2.33 [1.56-3.49],3.72795817596463e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ADA2,Adenosine deaminase 2,16126,203,1.69 [1.29-2.20],0.0001089839450682
Chapter XI Diseases of the digestive system,Gastric ulcer,ADM,Pro-adrenomedullin,16344,206,2.22 [1.39-3.56],0.0008923616099417
Chapter XI Diseases of the digestive system,Gastric ulcer,AFP,Alpha-fetoprotein,16008,203,0.72 [0.59-0.87],0.0006957283452482
Chapter XI Diseases of the digestive system,Gastric ulcer,AGR2,Anterior gradient protein 2 homolog,15708,195,1.30 [1.15-1.47],1.993434832558336e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,AGRN,Agrin,16269,206,2.02 [1.50-2.73],3.977505863840281e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,AMBP,Protein AMBP,16313,205,3.01 [1.72-5.27],0.0001206531207601
Chapter XI Diseases of the digestive system,Gastric ulcer,ANG,Angiogenin,16184,204,1.77 [1.27-2.47],0.0007206727228838
Chapter XI Diseases of the digestive system,Gastric ulcer,ANXA10,Annexin A10,15843,198,1.48 [1.31-1.67],3.0353674588517657e-10
Chapter XI Diseases of the digestive system,Gastric ulcer,AREG,Amphiregulin,16148,206,2.10 [1.68-2.63],7.994591816760666e-11
Chapter XI Diseases of the digestive system,Gastric ulcer,ASGR1,Asialoglycoprotein receptor 1,16063,203,2.59 [1.84-3.64],5.5257851871040964e-08
Chapter XI Diseases of the digestive system,Gastric ulcer,B4GALT1,"Beta-1,4-galactosyltransferase 1",16269,206,2.23 [1.48-3.38],0.0001413970809396
Chapter XI Diseases of the digestive system,Gastric ulcer,BSG,Basigin,16329,206,3.80 [2.22-6.52],1.154381314269208e-06
