Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,7895,50,1.57 [1.25-1.98],0.0001192419122298
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,RUVBL1,RuvB-like 1,9085,51,0.47 [0.32-0.68],9.553850165674912e-05
Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,SCN3A,Sodium channel protein type 3 subunit alpha,7933,46,2.28 [1.44-3.59],0.0004027187283307
