Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,DVT of lower extremities,BGLAP,Osteocalcin,22778,91,2.14 [1.71-2.68],4.4052557815775235e-11
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CD300E,CMRF35-like molecule 2,26234,108,2.39 [1.67-3.41],1.5955489017165632e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,CXCL13,C-X-C motif chemokine 13,26336,106,1.49 [1.27-1.75],1.510428478043574e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,DTX3,Probable E3 ubiquitin-protein ligase DTX3,25992,106,3.96 [2.37-6.62],1.461189027022864e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,EDA2R,Tumor necrosis factor receptor superfamily member 27,26330,108,2.77 [1.96-3.91],7.467766975389858e-09
Chapter IX Diseases of the circulatory system,DVT of lower extremities,EPO,Erythropoietin,26073,106,1.45 [1.24-1.69],3.4980399116270943e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,F7,Coagulation factor VII,26152,105,0.24 [0.15-0.40],2.246739366277164e-08
Chapter IX Diseases of the circulatory system,DVT of lower extremities,FABP3,"Fatty acid-binding protein, heart",22783,90,2.01 [1.50-2.70],3.707949935480667e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,FGF23,Fibroblast growth factor 23,26287,108,1.65 [1.38-1.97],3.549739003695788e-08
Chapter IX Diseases of the circulatory system,DVT of lower extremities,GOLM2,Protein GOLM2,26336,106,4.37 [2.46-7.77],4.834034417498837e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,HLA-E,"HLA class I histocompatibility antigen, alpha chain E",26073,106,3.02 [1.90-4.81],2.9563626941443723e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,HSPB6,Heat shock protein beta-6,26330,108,2.63 [1.81-3.82],4.219277716411901e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LAYN,Layilin,25880,105,2.63 [1.76-3.91],2.011205670980161e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LGALS9,Galectin-9,26100,107,2.98 [1.89-4.71],2.595773935479846e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,LTBP2,Latent-transforming growth factor beta-binding protein 2,26425,106,3.25 [2.12-4.98],7.131159469460862e-08
Chapter IX Diseases of the circulatory system,DVT of lower extremities,MB,Myoglobin,26425,106,1.85 [1.43-2.40],3.3645471823964427e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,NOS1,"Nitric oxide synthase, brain",25484,104,2.06 [1.54-2.74],8.55828686060814e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,NT5C1A,Cytosolic 5'-nucleotidase 1A,22726,90,2.11 [1.52-2.92],7.989574811197275e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,OCLN,Occludin,22747,90,2.40 [1.70-3.40],7.571251069699629e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,PDCD1,Programmed cell death protein 1,26292,108,1.99 [1.48-2.67],4.596193694416621e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,PENK,Proenkephalin-A,22293,89,2.56 [1.73-3.80],2.6156779175559565e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,RELT,Tumor necrosis factor receptor superfamily member 19L,26118,106,3.13 [1.90-5.17],8.254874380407186e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,SRPX,Sushi repeat-containing protein SRPX,22783,90,3.78 [2.23-6.40],7.749160566703809e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TFRC,Transferrin receptor protein 1,26204,105,2.68 [1.86-3.87],1.196071585123288e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,26202,108,2.69 [1.84-3.93],3.313274757322348e-07
Chapter IX Diseases of the circulatory system,DVT of lower extremities,VSIG4,V-set and immunoglobulin domain-containing protein 4,26081,105,2.30 [1.61-3.27],4.182411875729671e-06
Chapter IX Diseases of the circulatory system,DVT of lower extremities,YAP1,Transcriptional coactivator YAP1,22726,90,3.73 [2.25-6.18],3.212425458073515e-07
