Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPT2,Angiopoietin-2,26090,122,2.36 [1.65-3.37],2.7704882293715404e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL11,Eotaxin,26145,120,2.83 [1.87-4.28],8.575053536958193e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL8,Interleukin-8,25666,121,1.58 [1.38-1.82],1.3046011857216206e-10
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,25990,121,1.54 [1.28-1.85],3.209150305378368e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EBI3_IL27,Interleukin-27,26044,121,2.53 [1.69-3.78],6.567221057319993e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",GDF15,Growth/differentiation factor 15,26193,119,1.77 [1.42-2.21],3.910545819350198e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",GZMB,Granzyme B,25830,121,1.77 [1.54-2.03],4.239269073784629e-16
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IGSF3,Immunoglobulin superfamily member 3,25757,121,1.96 [1.46-2.63],8.172947411254902e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL10,Interleukin-10,25364,119,1.41 [1.26-1.58],4.665476047421751e-09
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",IL15,Interleukin-15,25830,121,3.29 [2.30-4.73],9.344650014671075e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,26008,121,2.72 [1.74-4.23],9.897587502784046e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",MMP10,Stromelysin-2,25829,120,1.73 [1.38-2.16],1.5224376061645343e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",NOS2,"Nitric oxide synthase, inducible",21841,98,2.77 [2.13-3.60],2.395419519126268e-14
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",NRP2,Neuropilin-2,25867,122,2.88 [1.89-4.39],8.879838385937437e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",PTGDS,Prostaglandin-H2 D-isomerase,25659,117,6.40 [4.81-8.52],4.5970111224986124e-37
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",REG3A,Regenerating islet-derived protein 3-alpha,26193,119,1.75 [1.41-2.18],4.502958481385292e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",REG4,Regenerating islet-derived protein 4,25910,121,2.52 [1.90-3.33],9.544983354438995e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",SPON1,Spondin-1,25910,121,2.70 [1.90-3.83],2.6907064013024665e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",THBS2,Thrombospondin-2,25867,122,2.17 [1.54-3.05],8.036583161798598e-06
