Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTA2,"Actin, aortic smooth muscle",25616,176,1.79 [1.48-2.16],1.1888164747115767e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,25879,182,5.04 [3.18-7.98],5.8415932056504495e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22128,159,1.77 [1.41-2.24],1.1930342439507624e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,26267,184,2.85 [1.87-4.34],1.0932217824717126e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,22655,165,2.75 [1.85-4.08],5.34456922254893e-07
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTSL5,ADAMTS-like protein 5,22784,166,0.44 [0.30-0.62],5.829805513887361e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADM,Pro-adrenomedullin,26315,185,6.47 [3.95-10.58],1.0720000301111437e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGRN,Agrin,26220,179,2.91 [2.12-4.01],5.329988448361072e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMBP,Protein AMBP,26278,185,6.76 [3.75-12.18],2.06836271659198e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ANGPT2,Angiopoietin-2,26315,185,2.30 [1.70-3.11],6.6441747702834e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ANGPTL4,Angiopoietin-related protein 4,26178,179,2.03 [1.53-2.70],1.2024102032152848e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ANXA10,Annexin A10,25449,177,1.40 [1.23-1.59],5.524775367637277e-07
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AREG,Amphiregulin,25979,183,1.94 [1.58-2.38],1.9698212699771323e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ASGR1,Asialoglycoprotein receptor 1,25918,183,2.54 [1.69-3.80],6.275807651701705e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ASGR2,Asialoglycoprotein receptor 2,22787,166,3.24 [1.95-5.38],5.296345453165932e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ATRAID,All-trans retinoic acid-induced differentiation factor,22655,165,2.12 [1.60-2.81],1.7469548034669414e-07
