Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophagitis,AGRN,Agrin,21141,290,2.21 [1.68-2.91],1.2672722780791425e-08
Chapter XI Diseases of the digestive system,Oesophagitis,ANXA10,Annexin A10,20540,283,1.46 [1.32-1.63],1.482198362144253e-12
Chapter XI Diseases of the digestive system,Oesophagitis,ASGR1,Asialoglycoprotein receptor 1,20915,289,2.76 [2.00-3.83],8.790652584556345e-10
Chapter XI Diseases of the digestive system,Oesophagitis,CA9,Carbonic anhydrase 9,21227,293,1.67 [1.36-2.04],9.261201191963818e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CBLIF,Cobalamin binding intrinsic factor,20992,293,2.00 [1.74-2.30],1.4282115537929391e-22
Chapter XI Diseases of the digestive system,Oesophagitis,CCL11,Eotaxin,21266,292,2.03 [1.54-2.68],4.768598883978876e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CCL27,C-C motif chemokine 27,21027,293,1.53 [1.28-1.83],2.194688024268172e-06
Chapter XI Diseases of the digestive system,Oesophagitis,CELA2A,Chymotrypsin-like elastase family member 2A,18361,257,0.62 [0.52-0.75],6.264476457566744e-07
Chapter XI Diseases of the digestive system,Oesophagitis,CHGA,Chromogranin-A,18361,257,2.42 [2.21-2.65],5.577565304020354e-79
Chapter XI Diseases of the digestive system,Oesophagitis,CHI3L1,Chitinase-3-like protein 1,20560,285,1.33 [1.17-1.50],9.268396815764316e-06
Chapter XI Diseases of the digestive system,Oesophagitis,COL18A1,Collagen alpha-1(XVIII) chain,21122,292,2.73 [1.77-4.21],6.131420940756e-06
Chapter XI Diseases of the digestive system,Oesophagitis,COL6A3,Collagen alpha-3(VI) chain,21303,296,1.88 [1.44-2.45],3.10511070682515e-06
Chapter XI Diseases of the digestive system,Oesophagitis,CST3,Cystatin-C,21083,293,2.53 [1.83-3.50],2.07555463439196e-08
Chapter XI Diseases of the digestive system,Oesophagitis,F9,Coagulation factor IX,21070,293,3.87 [2.23-6.72],1.5365118599916674e-06
Chapter XI Diseases of the digestive system,Oesophagitis,FABP4,"Fatty acid-binding protein, adipocyte",21303,296,1.55 [1.28-1.88],9.561792736868693e-06
Chapter XI Diseases of the digestive system,Oesophagitis,FGF23,Fibroblast growth factor 23,21194,293,1.42 [1.24-1.62],2.0651682285572661e-07
Chapter XI Diseases of the digestive system,Oesophagitis,FSTL3,Follistatin-related protein 3,21000,287,1.99 [1.47-2.69],8.015867931917778e-06
Chapter XI Diseases of the digestive system,Oesophagitis,GAST,Gastrin,18350,259,1.76 [1.64-1.88],8.34701966964923e-62
Chapter XI Diseases of the digestive system,Oesophagitis,GDF15,Growth/differentiation factor 15,21303,296,1.90 [1.64-2.22],7.027955250849571e-17
Chapter XI Diseases of the digestive system,Oesophagitis,GHRL,Appetite-regulating hormone,21027,293,1.48 [1.30-1.69],4.546004652544856e-09
Chapter XI Diseases of the digestive system,Oesophagitis,GPR37,Prosaposin receptor GPR37,20663,289,1.58 [1.36-1.85],4.490648786969123e-09
Chapter XI Diseases of the digestive system,Oesophagitis,IDS,Iduronate 2-sulfatase,21266,292,0.11 [0.04-0.27],1.9225971813683177e-06
Chapter XI Diseases of the digestive system,Oesophagitis,IGFBP4,Insulin-like growth factor-binding protein 4,20763,282,1.69 [1.36-2.09],1.3221104154308577e-06
Chapter XI Diseases of the digestive system,Oesophagitis,LGALS3BP,Galectin-3-binding protein,18407,260,1.95 [1.45-2.62],8.416482746697724e-06
Chapter XI Diseases of the digestive system,Oesophagitis,LGALS9,Galectin-9,21033,288,2.31 [1.70-3.12],6.950187468471916e-08
Chapter XI Diseases of the digestive system,Oesophagitis,LIPF,Gastric triacylglycerol lipase,17898,243,1.94 [1.64-2.30],1.963736310871109e-14
Chapter XI Diseases of the digestive system,Oesophagitis,NECTIN2,Nectin-2,20992,293,2.21 [1.59-3.08],2.539534204434112e-06
Chapter XI Diseases of the digestive system,Oesophagitis,NOS3,"Nitric oxide synthase, endothelial",20540,283,1.41 [1.21-1.65],9.383377951491996e-06
Chapter XI Diseases of the digestive system,Oesophagitis,NPDC1,Neural proliferation differentiation and control protein 1,21027,293,2.20 [1.67-2.90],1.7181130230188766e-08
Chapter XI Diseases of the digestive system,Oesophagitis,PGA4,Pepsin A-4,18381,257,3.33 [2.85-3.89],1.7930476491437083e-51
Chapter XI Diseases of the digestive system,Oesophagitis,PRAP1,Proline-rich acidic protein 1,18361,257,2.23 [1.66-3.00],1.0305372448849165e-07
Chapter XI Diseases of the digestive system,Oesophagitis,PRSS8,Prostasin,20961,288,1.78 [1.40-2.27],2.245493878962499e-06
Chapter XI Diseases of the digestive system,Oesophagitis,PTGDS,Prostaglandin-H2 D-isomerase,20863,292,1.97 [1.46-2.65],9.744545857707944e-06
Chapter XI Diseases of the digestive system,Oesophagitis,RARRES2,Retinoic acid receptor responder protein 2,21148,293,1.65 [1.36-1.99],2.2741905494314746e-07
Chapter XI Diseases of the digestive system,Oesophagitis,REG1A,Lithostathine-1-alpha,20893,292,1.53 [1.28-1.82],2.4396884212715795e-06
Chapter XI Diseases of the digestive system,Oesophagitis,REG1B,Lithostathine-1-beta,21303,296,1.43 [1.23-1.67],4.383538774157913e-06
Chapter XI Diseases of the digestive system,Oesophagitis,SCG3,Secretogranin-3,21076,288,2.11 [1.55-2.88],2.363646438764235e-06
Chapter XI Diseases of the digestive system,Oesophagitis,SCT,Secretin,17877,250,0.34 [0.25-0.46],3.851968060318658e-13
Chapter XI Diseases of the digestive system,Oesophagitis,TFF2,Trefoil factor 2,21106,289,1.78 [1.53-2.08],1.3326098295835858e-13
Chapter XI Diseases of the digestive system,Oesophagitis,TIMP1,Metalloproteinase inhibitor 1,20793,291,2.24 [1.59-3.15],4.258629868805488e-06
Chapter XI Diseases of the digestive system,Oesophagitis,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,21076,288,2.32 [1.68-3.20],2.584448709298956e-07
Chapter XI Diseases of the digestive system,Oesophagitis,TSPAN1,Tetraspanin-1,20663,289,1.82 [1.41-2.36],5.220467353594325e-06
Chapter XI Diseases of the digestive system,Oesophagitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,18277,255,3.56 [3.05-4.16],7.153522946660222e-58
Chapter XI Diseases of the digestive system,Oesophagitis,WFDC2,WAP four-disulfide core domain protein 2,19960,272,1.73 [1.36-2.19],6.364552330309462e-06
