Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,20141,74,2.07 [1.55-2.77],7.832641729143108e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ANGPT2,Angiopoietin-2,23963,85,2.68 [1.74-4.13],7.575784166745171e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CD276,CD276 antigen,23762,83,3.49 [2.10-5.81],1.4740078963729662e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CHGA,Chromogranin-A,20717,76,1.71 [1.45-2.01],1.7100753541723108e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CLEC5A,C-type lectin domain family 5 member A,23668,80,3.58 [2.03-6.29],9.624305010046818e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,COL9A1,Collagen alpha-1(IX) chain,23717,84,2.62 [1.93-3.57],9.030807032223423e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,EPHA2,Ephrin type-A receptor 2,22920,78,2.67 [1.73-4.10],8.126491361760014e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,GAST,Gastrin,20688,77,1.41 [1.25-1.60],5.4414094098472454e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,HSPB6,Heat shock protein beta-6,23963,85,2.72 [1.79-4.14],2.869430599735125e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,IL15,Interleukin-15,23717,84,2.73 [1.76-4.24],7.459245804151308e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,PPY,Pancreatic prohormone,23746,82,0.63 [0.51-0.77],7.007171346428993e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,SELENOP,Selenoprotein P,20751,75,0.13 [0.06-0.33],9.018952605068707e-06
