Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ALDH2,"Aldehyde dehydrogenase, mitochondrial",Chapter IX Diseases of the circulatory system,"Hypertension, portal",23987,35,1.72 [1.32-2.25],6.254439142953686e-05
ALDH2,"Aldehyde dehydrogenase, mitochondrial",Chapter IX Diseases of the circulatory system,Oesophageal varices,22584,33,1.74 [1.33-2.26],4.251765590387433e-05
ALDH2,"Aldehyde dehydrogenase, mitochondrial",Chapter XI Diseases of the digestive system,Diseases of liver,24000,698,1.26 [1.13-1.39],1.3327843543524465e-05
ALDH2,"Aldehyde dehydrogenase, mitochondrial",Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,23384,82,1.60 [1.31-1.96],5.033259994770018e-06
ALDH2,"Aldehyde dehydrogenase, mitochondrial",Chapter XI Diseases of the digestive system,Other diseases of liver,23884,582,1.26 [1.13-1.41],4.638006814881554e-05
