Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ELOB,Elongin-B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22589,2521,1.21 [1.11-1.32],6.11360002187704e-06
ELOB,Elongin-B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23107,1048,1.28 [1.14-1.45],5.709370073003196e-05
ELOB,Elongin-B,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23212,143,1.62 [1.29-2.04],2.861367265104721e-05
ELOB,Elongin-B,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23206,137,1.61 [1.28-2.04],6.546027893048415e-05
ELOB,Elongin-B,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,22707,4011,1.17 [1.09-1.25],8.607105402574605e-06
ELOB,Elongin-B,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,22957,278,1.52 [1.26-1.84],1.098139605156808e-05
ELOB,Elongin-B,Chapter IX Diseases of the circulatory system,Secondary right heart disease,22951,272,1.54 [1.28-1.85],5.073060502495449e-06
ELOB,Elongin-B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual impairment including blindness (binocular or monocular),22998,148,1.75 [1.44-2.12],1.7581970244056826e-08
ELOB,Elongin-B,Chapter XI Diseases of the digestive system,Haemorrhoids and perianal venous thrombosis,17577,1084,1.31 [1.16-1.47],1.4958785423086896e-05
ELOB,Elongin-B,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,22683,940,1.32 [1.16-1.51],3.0220574810675663e-05
ELOB,Elongin-B,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,22577,834,1.32 [1.15-1.52],9.246351330415646e-05
ELOB,Elongin-B,Chapter XIV Diseases of the genitourinary system,Dialysis,21646,45,1.93 [1.53-2.45],3.8221689263683646e-08
