Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DSCAM,Down syndrome cell adhesion molecule,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",19637,31,6.12 [2.84-13.23],3.98659926497804e-06
DSCAM,Down syndrome cell adhesion molecule,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23905,341,2.26 [1.72-2.97],5.8075915842137505e-09
DSCAM,Down syndrome cell adhesion molecule,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23999,205,2.74 [1.94-3.87],1.1155490364126588e-08
DSCAM,Down syndrome cell adhesion molecule,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23969,175,3.38 [2.34-4.87],6.548817566148486e-11
DSCAM,Down syndrome cell adhesion molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,22576,121,2.58 [1.63-4.09],5.442220275704214e-05
DSCAM,Down syndrome cell adhesion molecule,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23766,1311,1.77 [1.54-2.04],2.104368060378168e-15
DSCAM,Down syndrome cell adhesion molecule,Chapter IX Diseases of the circulatory system,"Hypertension, portal",24084,35,9.59 [4.82-19.07],1.1927946483552118e-10
DSCAM,Down syndrome cell adhesion molecule,Chapter IX Diseases of the circulatory system,Oesophageal varices,22689,32,5.18 [2.33-11.52],5.304780744994588e-05
DSCAM,Down syndrome cell adhesion molecule,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,23175,37,5.22 [2.51-10.85],9.687410571570967e-06
DSCAM,Down syndrome cell adhesion molecule,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",24113,64,4.98 [2.82-8.80],3.240955099621338e-08
DSCAM,Down syndrome cell adhesion molecule,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,23490,90,3.06 [1.83-5.11],1.9648340048432245e-05
DSCAM,Down syndrome cell adhesion molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],23362,150,2.43 [1.61-3.66],2.174806776289854e-05
DSCAM,Down syndrome cell adhesion molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylopathies,22143,1521,0.75 [0.65-0.86],5.471027678414858e-05
DSCAM,Down syndrome cell adhesion molecule,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,23429,217,2.50 [1.78-3.50],1.1185777825136541e-07
