Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter I Certain infectious and parasitic diseases,Mycoses,19068,49,0.41 [0.21-0.78],0.0071126512172024
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19261,48,0.50 [0.26-0.94],0.0315086097171195
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Transient ischemic attack,18605,95,1.42 [1.09-1.86],0.0102633688540589
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17157,1465,0.88 [0.80-0.97],0.011163502647548
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16044,352,0.82 [0.67-1.00],0.0497817120078808
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,16842,1172,0.88 [0.79-0.99],0.0290377924764963
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7773,113,0.57 [0.38-0.86],0.0069497168905812
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8217,557,0.78 [0.65-0.92],0.0035209718566934
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14541,106,0.63 [0.42-0.94],0.0253248091586258
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,18186,84,0.54 [0.34-0.87],0.0116249977933149
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,16900,956,1.13 [1.02-1.26],0.0180875564213177
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,18133,115,0.62 [0.42-0.92],0.0180510492836477
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Gastric ulcer,13764,161,0.72 [0.52-0.98],0.0388863803216614
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),14412,809,0.83 [0.72-0.95],0.0063382105079314
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Cholelithiasis,18187,480,1.17 [1.01-1.34],0.03066476210402
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Diseases of the digestive system,18288,276,1.27 [1.07-1.51],0.0074348214645371
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18069,57,1.58 [1.17-2.15],0.0032840898777477
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XI Diseases of the digestive system,Coeliac disease,18061,49,1.67 [1.22-2.29],0.0012339635278706
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,19215,373,0.81 [0.67-0.99],0.03633037620714
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",19360,187,1.24 [1.00-1.53],0.0488918247475778
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,18887,57,1.51 [1.10-2.07],0.0109191289701017
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,16473,213,0.75 [0.57-0.98],0.0363286033247077
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,7500,709,1.14 [1.01-1.30],0.0365742276920332
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,16720,52,1.54 [1.10-2.15],0.0113127038468414
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,19077,64,1.47 [1.08-2.02],0.0157248739176608
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Other disorders of penis,6866,75,1.42 [1.04-1.95],0.0293320816977252
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Other female pelvic inflammatory diseases,10066,44,1.47 [1.02-2.13],0.0411316601071492
UBE2Z,Ubiquitin-conjugating enzyme E2 Z,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,8286,413,1.17 [1.00-1.37],0.04466586374133
