Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18785,900,2.88 [2.27-3.67],4.502399408404016e-18
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,18040,290,6.49 [4.51-9.34],6.833994396697e-24
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,21299,178,2.58 [1.59-4.19],0.0001252985140863
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13195,1079,4.78 [3.79-6.03],1.3510722102625233e-39
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21254,133,2.57 [1.47-4.48],0.0008694832968838
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18832,95,9.10 [5.40-15.34],1.1792998522743748e-16
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22699,132,2.57 [1.47-4.50],0.0009376886178885
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18344,71,5.84 [3.15-10.81],2.0754657827899733e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,21550,129,5.39 [3.33-8.73],7.460733206026771e-12
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Other septicaemia,21507,86,7.30 [4.27-12.47],3.388081361303473e-13
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22806,66,2.42 [1.07-5.48],0.0331042887734157
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22836,67,2.81 [1.33-5.93],0.0069340762406416
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22833,64,2.71 [1.25-5.88],0.0114445844926778
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Mycoses,22343,60,3.57 [1.71-7.46],0.0007290718975214
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",21239,433,2.51 [1.81-3.47],2.6967371758263883e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,20940,134,3.34 [2.00-5.55],3.556675915964185e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,21124,318,2.57 [1.78-3.73],6.004626046032033e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",16418,99,2.58 [1.32-5.05],0.0055385815647211
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",9402,379,1.92 [1.30-2.84],0.0009983143232007
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16377,58,2.55 [1.05-6.18],0.0383591859124804
GGT5,Glutathione hydrolase 5 proenzyme,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19486,756,3.78 [2.93-4.88],1.1863573628051982e-24
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",21316,461,1.47 [1.05-2.07],0.0255427902135972
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22889,146,2.54 [1.49-4.32],0.0006319433834404
GGT5,Glutathione hydrolase 5 proenzyme,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,22899,94,2.09 [1.05-4.18],0.0360574077618408
GGT5,Glutathione hydrolase 5 proenzyme,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,21382,192,2.88 [1.81-4.58],8.096578872550861e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,20849,345,4.20 [2.97-5.93],4.1983831475216726e-16
GGT5,Glutathione hydrolase 5 proenzyme,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,20849,345,4.20 [2.97-5.93],4.1983831475216726e-16
GGT5,Glutathione hydrolase 5 proenzyme,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18306,554,4.44 [3.32-5.93],5.9452789972223785e-24
GGT5,Glutathione hydrolase 5 proenzyme,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22338,59,3.24 [1.45-7.24],0.004293571474105
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,22610,62,4.15 [2.11-8.13],3.474148611927453e-05
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16582,1638,1.81 [1.49-2.19],1.1654818544812375e-09
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21221,637,1.80 [1.35-2.38],4.831700279273581e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Peripheral artery disease,21356,164,4.47 [2.87-6.95],3.309484214691072e-11
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20775,768,8.80 [6.83-11.34],1.2692852476407892e-63
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20749,742,8.40 [6.50-10.86],3.623611042589233e-59
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,21087,185,1.86 [1.12-3.07],0.0158460044660121
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",21086,184,1.86 [1.12-3.07],0.0158379783853683
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16401,1457,1.61 [1.32-1.97],3.8143894346935072e-06
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",15132,188,2.28 [1.38-3.78],0.0012996876510635
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16293,1349,1.63 [1.32-2.01],5.165857143872827e-06
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15002,58,4.13 [1.92-8.88],0.0002874447219784
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",15036,92,8.69 [5.16-14.63],4.2626509436718453e-16
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,Any mental disorder,18776,535,1.77 [1.31-2.41],0.0002522751136169
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",18398,157,2.46 [1.45-4.18],0.00087125340213
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",22585,111,2.24 [1.18-4.25],0.0132515626619112
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",22645,83,3.08 [1.56-6.06],0.0011465497809617
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,Alcohol dependence,21417,42,4.09 [1.75-9.55],0.001121530997505
GGT5,Glutathione hydrolase 5 proenzyme,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",18500,259,1.70 [1.09-2.63],0.0181658839895784
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Neurological diseases,18647,1479,2.00 [1.64-2.43],5.645535964311197e-12
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,21629,458,2.01 [1.45-2.77],2.376224557261849e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Epilepsy,21299,128,1.92 [1.03-3.55],0.0386608657737679
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Transient ischemic attack,21780,117,2.50 [1.38-4.55],0.0025497229979633
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Other sleep disorders,21327,156,1.99 [1.19-3.33],0.0083667297611883
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",21757,709,1.69 [1.29-2.22],0.0001331622839505
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,21481,433,1.69 [1.20-2.38],0.0025600076917691
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,22566,79,2.15 [1.02-4.53],0.0444910130829225
GGT5,Glutathione hydrolase 5 proenzyme,Chapter VI Diseases of the nervous system,Other neurological diseases,22400,119,2.58 [1.42-4.69],0.0018029155099337
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,17559,255,1.84 [1.19-2.85],0.0062867661791102
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,17910,606,1.77 [1.31-2.38],0.0001786872813853
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,21556,297,3.00 [2.08-4.33],3.636232577884418e-09
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,22531,81,9.36 [5.73-15.29],4.025567770282893e-19
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,2591,81,6.76 [3.66-12.46],9.56605391272205e-10
GGT5,Glutathione hydrolase 5 proenzyme,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",22041,78,2.14 [1.01-4.54],0.0480560181193217
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,14151,4543,2.37 [2.05-2.75],1.5439690159832231e-30
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,22006,96,3.69 [2.00-6.82],3.1448411894650096e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14988,3181,2.56 [2.18-3.01],9.871833572797784e-31
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Hypertension,15030,3223,2.68 [2.29-3.14],7.095932623682487e-34
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",20101,1814,1.67 [1.40-2.01],1.9704518859548586e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Angina pectoris,19361,1074,1.52 [1.21-1.91],0.0003595866381087
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,21566,344,1.67 [1.15-2.43],0.007252498146443
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,21920,698,1.33 [1.01-1.75],0.0441101259108503
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19730,1468,1.65 [1.36-2.01],6.157551005859384e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Secondary right heart disease,21794,117,4.84 [2.96-7.93],3.840238318065577e-10
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,21795,118,4.86 [2.98-7.94],2.6588809347404584e-10
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",11920,113,5.90 [3.50-9.95],2.6723399799379712e-11
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Cardiomyopathy,16863,70,5.15 [2.78-9.53],1.743995697550374e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Conduction disorders,16961,168,3.39 [2.13-5.40],2.9567189538278974e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,8952,139,2.78 [1.57-4.93],0.0004691251767859
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,9497,684,6.18 [4.60-8.32],1.7042238323407758e-33
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Other arrhythmias,16884,91,4.00 [2.26-7.09],2.0903756781286283e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,16914,121,4.37 [2.65-7.18],6.808289540661852e-09
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Heart failure, strict",21329,291,7.80 [5.54-11.00],8.187739578438587e-32
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",21676,195,3.27 [2.14-5.01],4.8206003756047744e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",21711,175,3.52 [2.27-5.44],1.7003710205027572e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",21819,156,3.32 [2.08-5.30],5.011491031144903e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,21331,104,3.27 [1.82-5.85],6.8684050010171e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,21397,170,3.67 [2.29-5.88],6.893170637269859e-08
GGT5,Glutathione hydrolase 5 proenzyme,Chapter IX Diseases of the circulatory system,Hypotension,21269,118,3.32 [1.87-5.89],4.266606880926136e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,16883,2134,1.88 [1.58-2.22],4.606142648798229e-13
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,22791,76,3.03 [1.49-6.16],0.0021946566023114
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Influenza and pneumonia,20408,263,3.25 [2.20-4.81],3.8029885506393294e-09
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",20379,234,3.01 [1.97-4.58],2.9593175488717176e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,21685,283,2.66 [1.82-3.88],4.245675169902257e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,21676,274,2.56 [1.74-3.77],1.8396315368310007e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Nasal polyp,21821,138,0.52 [0.27-0.99],0.0475314115642558
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,19860,1120,1.74 [1.40-2.16],6.20906874441567e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Early onset COPD,21299,240,3.29 [2.21-4.90],4.920185301818225e-09
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",21352,293,3.47 [2.42-4.98],1.5509109632577843e-11
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",21352,293,3.47 [2.42-4.98],1.5509109632577843e-11
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Asthma,14887,849,1.44 [1.11-1.87],0.0065161075372421
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",14496,849,1.50 [1.15-1.96],0.0024589050987136
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",14877,839,1.47 [1.13-1.91],0.0040721869425564
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,22390,122,2.92 [1.66-5.15],0.0001969747339781
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Interstitial lung disease,21321,94,2.71 [1.42-5.20],0.0025826334100255
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,"ILD, hospital admissions",22486,94,2.65 [1.38-5.10],0.0034770160522729
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,21315,88,2.18 [1.07-4.43],0.0312263044582129
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Pleural effusion,20149,144,3.61 [2.21-5.87],2.544506937597693e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Other diseases of pleura,20300,295,3.73 [2.61-5.32],4.74971454961448e-13
GGT5,Glutathione hydrolase 5 proenzyme,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,21265,135,4.14 [2.55-6.72],8.33212129682087e-09
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,14798,6398,1.35 [1.18-1.53],5.568229026572943e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",22506,338,1.69 [1.15-2.49],0.0079719923349356
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Dental caries,22258,90,2.94 [1.54-5.60],0.0010429896509647
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,22267,99,2.00 [1.02-3.93],0.0432842040092869
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,16200,340,2.08 [1.44-3.01],9.190500174279308e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",18414,2554,1.50 [1.28-1.76],4.718461910829993e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Oesophagitis,16262,402,1.46 [1.01-2.11],0.0441492812668848
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,16694,834,1.36 [1.05-1.77],0.0199665447896994
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Gastric ulcer,16063,203,1.94 [1.21-3.11],0.005968042765732
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Duodenal ulcer,16003,143,1.99 [1.13-3.51],0.0179672519123619
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation, drug-induced",22773,97,2.13 [1.09-4.17],0.0263954238607643
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),16836,976,1.87 [1.48-2.38],1.975174855027339e-07
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,16082,222,1.76 [1.09-2.84],0.0214546339291874
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Inguinal hernia,18094,782,0.67 [0.50-0.89],0.0052585853952596
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,21890,763,1.66 [1.27-2.16],0.000183960695162
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other diseases of intestines,16777,2306,1.49 [1.26-1.77],2.7087792540906344e-06
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,21757,630,1.76 [1.32-2.35],0.0001063433090955
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,21748,621,1.76 [1.32-2.35],0.0001309241657983
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Paralytic ileus and intestinal obstruction,14601,130,2.15 [1.17-3.93],0.0134739184988198
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Intestinal stricture,22362,130,2.05 [1.12-3.76],0.020687702956066
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",14555,84,2.40 [1.17-4.92],0.0166632254625504
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,15366,895,1.62 [1.26-2.09],0.0001917903514625
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,14791,320,2.34 [1.57-3.49],2.913372654805913e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Constipation,20858,287,2.30 [1.54-3.45],4.696846533709775e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,22448,80,2.23 [1.07-4.67],0.0325496357387987
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Diseases of liver,22063,124,5.62 [3.53-8.94],3.622510245891447e-13
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other diseases of liver,22010,71,3.56 [1.83-6.92],0.0001852720536478
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",21457,715,1.42 [1.08-1.86],0.0123248887503162
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,20799,57,4.33 [2.12-8.87],6.0913351630820365e-05
GGT5,Glutathione hydrolase 5 proenzyme,Chapter XI Diseases of the digestive system,Diseases of the digestive system,21448,343,1.63 [1.10-2.40],0.0141428106782067
