Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
VAV3,Guanine nucleotide exchange factor VAV3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,17791,275,1.15 [1.02-1.29],0.0227398692750623
VAV3,Guanine nucleotide exchange factor VAV3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,17791,275,1.15 [1.02-1.29],0.0227398692750623
VAV3,Guanine nucleotide exchange factor VAV3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,18988,49,0.71 [0.53-0.95],0.0204301052366642
VAV3,Guanine nucleotide exchange factor VAV3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18075,535,1.09 [1.00-1.19],0.0425569900937012
VAV3,Guanine nucleotide exchange factor VAV3,Chapter V Mental and behavioural disorders,Other anxiety disorders,18306,54,0.76 [0.57-1.00],0.0472644275541906
VAV3,Guanine nucleotide exchange factor VAV3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,18927,81,0.79 [0.63-0.99],0.0432574734536093
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12014,3706,0.94 [0.90-0.98],0.002573134713359
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17094,1457,0.92 [0.87-0.97],0.0031465590087462
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Angina pectoris,16496,859,0.93 [0.86-0.99],0.0345166271688288
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",15988,351,0.89 [0.80-0.99],0.0318831169707651
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,16781,1166,0.91 [0.86-0.97],0.0033680337994046
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Secondary right heart disease,18521,107,0.82 [0.68-1.00],0.049650161521189
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,18522,108,0.82 [0.68-1.00],0.0465803057188328
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Conduction disorders,14550,136,0.81 [0.68-0.97],0.0184079583129027
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7747,115,0.74 [0.61-0.90],0.0022977447986776
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8194,562,0.80 [0.73-0.88],1.3511205844110403e-06
VAV3,Guanine nucleotide exchange factor VAV3,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14520,106,0.67 [0.55-0.81],6.668198404872862e-05
VAV3,Guanine nucleotide exchange factor VAV3,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,19006,113,0.81 [0.67-0.98],0.0311684972148574
VAV3,Guanine nucleotide exchange factor VAV3,Chapter X Diseases of the respiratory system,Pleural effusion,17157,117,0.80 [0.67-0.97],0.0208062441144345
VAV3,Guanine nucleotide exchange factor VAV3,Chapter X Diseases of the respiratory system,Other diseases of pleura,17284,244,0.86 [0.76-0.98],0.0230273724861541
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",15673,2122,0.95 [0.91-1.00],0.0450635407993655
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),14359,808,0.93 [0.86-1.00],0.0456953935410504
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XI Diseases of the digestive system,Diseases of liver,18733,97,0.79 [0.64-0.97],0.0222239154155048
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,12761,3681,1.05 [1.01-1.09],0.0114666052489382
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,14117,2290,1.08 [1.03-1.13],0.0007157829704325
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,11976,149,1.20 [1.02-1.41],0.0281114799049543
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",19049,143,1.19 [1.01-1.40],0.0401677270870822
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19053,131,1.24 [1.05-1.47],0.0118720599329279
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13168,1341,1.11 [1.05-1.17],0.0005567706090495
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15311,1341,1.10 [1.04-1.17],0.0007660314393526
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,12190,363,1.17 [1.05-1.29],0.0042325345784507
VAV3,Guanine nucleotide exchange factor VAV3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",19298,183,1.30 [1.12-1.50],0.0003827298143139
