Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15935,241,1.18 [1.03-1.37],0.020037584998632
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,11618,877,1.09 [1.01-1.18],0.0358177212080041
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,16626,78,1.51 [1.19-1.90],0.0005988811680401
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,18912,108,1.36 [1.10-1.66],0.0037659038954512
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Other septicaemia,18876,72,1.50 [1.17-1.91],0.0012490348909279
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",14404,82,1.35 [1.06-1.72],0.0137092363163733
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",14661,339,1.16 [1.03-1.31],0.0168533929366566
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",14669,347,1.18 [1.05-1.34],0.0061028963873726
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",18637,401,1.19 [1.07-1.33],0.0018648422425383
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,Benign lipomatous neoplasm,19844,250,1.15 [1.00-1.32],0.0462044454342403
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,Melanocytic naevi,19911,127,0.75 [0.61-0.93],0.0097908058896806
EDDM3B,Epididymal secretory protein E3-beta,Chapter II Neoplasms,Melanocytic naevi of other and unspecified parts of face,20032,57,0.57 [0.40-0.81],0.0016034071596065
EDDM3B,Epididymal secretory protein E3-beta,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),16156,457,1.21 [1.09-1.34],0.0002868709971317
EDDM3B,Epididymal secretory protein E3-beta,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19534,49,0.68 [0.47-0.97],0.0357436911687321
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14583,1340,1.31 [1.23-1.40],1.3854524267067474e-16
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,18601,538,0.51 [0.46-0.58],1.129827659554529e-28
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,17644,114,1.41 [1.16-1.72],0.0006864396229331
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Peripheral artery disease,18698,139,1.58 [1.32-1.89],6.297522152371661e-07
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,17636,106,1.42 [1.16-1.75],0.0007952070753265
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,18171,641,1.32 [1.20-1.44],5.957981480964599e-09
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,18152,622,1.32 [1.20-1.44],8.942406954673402e-09
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,18478,148,1.35 [1.10-1.65],0.0044591765516742
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",18477,147,1.35 [1.10-1.65],0.0044546678236414
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,14426,1183,1.36 [1.27-1.46],2.043487790940376e-19
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",13390,147,1.43 [1.20-1.70],5.425216486816767e-05
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,14341,1098,1.35 [1.26-1.45],1.3243135839552825e-17
EDDM3B,Epididymal secretory protein E3-beta,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",13320,77,1.38 [1.08-1.76],0.0093802252877984
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16206,140,1.33 [1.10-1.60],0.0031508598467504
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19737,96,1.35 [1.08-1.69],0.0075099879746188
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19787,71,1.37 [1.06-1.77],0.0150173994734031
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,Smoking dependency,18685,46,1.48 [1.07-2.04],0.0168255420401916
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",16274,208,0.82 [0.69-0.97],0.0177498836424063
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,Depression,18834,186,0.77 [0.64-0.92],0.0044441148588747
EDDM3B,Epididymal secretory protein E3-beta,Chapter V Mental and behavioural disorders,Depression or dysthymia,15997,162,0.74 [0.61-0.90],0.0021536037815128
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,14508,87,0.74 [0.57-0.95],0.0206955527873214
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,19973,67,0.65 [0.48-0.88],0.0055873822129578
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,18947,386,1.21 [1.08-1.35],0.0009765466329552
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Migraine,18609,48,0.48 [0.32-0.72],0.0003430597734838
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",19858,43,0.42 [0.27-0.66],0.0001177949695181
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Transient ischemic attack,19065,99,1.42 [1.15-1.75],0.0012027936980324
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Other sleep disorders,18693,132,1.51 [1.26-1.81],1.0386359968552469e-05
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Sleep apnoea,19615,99,1.55 [1.26-1.92],3.584457089372739e-05
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",19039,610,0.79 [0.72-0.87],3.171913084743546e-06
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,18801,372,0.71 [0.63-0.81],4.417846950092239e-07
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,19744,66,1.32 [1.02-1.71],0.0377522968683134
EDDM3B,Epididymal secretory protein E3-beta,Chapter VI Diseases of the nervous system,Hemiplegia,19728,50,1.35 [1.00-1.83],0.0468076899372469
EDDM3B,Epididymal secretory protein E3-beta,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,15403,216,0.84 [0.72-0.99],0.0387474916027334
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12346,3817,1.33 [1.27-1.40],1.846684860417177e-33
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,"Hypertension, essential",13128,2652,1.21 [1.15-1.27],3.2629169296805924e-13
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Hypertension,13154,2678,1.22 [1.15-1.28],7.361098468425535e-14
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10540,64,2.21 [1.75-2.79],3.1366546751934306e-11
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17582,1511,1.53 [1.44-1.62],1.3184080078474154e-44
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Angina pectoris,16964,893,1.41 [1.31-1.53],1.5555645607492385e-19
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,18874,271,1.45 [1.27-1.65],1.9987801635744496e-08
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,19167,564,1.57 [1.43-1.71],1.817393227605056e-22
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",19907,114,1.57 [1.29-1.90],4.299335804549035e-06
EDDM3B,Epididymal secretory protein E3-beta,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16429,358,1.76 [1.58-1.96],1.7699771245440103e-24
