Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RABEP1,Rab GTPase-binding effector protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,18184,144,0.73 [0.58-0.93],0.0101870105478327
RABEP1,Rab GTPase-binding effector protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",18183,143,0.73 [0.58-0.93],0.0100379490658284
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12142,3736,0.95 [0.90-1.00],0.0467566062095797
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,18740,110,0.71 [0.55-0.91],0.0069465682171886
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,18741,111,0.71 [0.56-0.91],0.0074293587640085
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10443,106,0.72 [0.56-0.93],0.0115281527761273
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7831,112,0.66 [0.52-0.86],0.0014734429634684
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8296,577,0.77 [0.69-0.87],1.243838736398235e-05
RABEP1,Rab GTPase-binding effector protein 1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14659,107,0.67 [0.52-0.86],0.0017612731367929
RABEP1,Rab GTPase-binding effector protein 1,Chapter X Diseases of the respiratory system,Nasal polyp,18748,116,1.32 [1.06-1.65],0.0149695582962374
RABEP1,Rab GTPase-binding effector protein 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,17052,959,1.09 [1.00-1.19],0.0396291933746802
RABEP1,Rab GTPase-binding effector protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,18334,210,1.21 [1.02-1.44],0.0289839501177605
RABEP1,Rab GTPase-binding effector protein 1,Chapter X Diseases of the respiratory system,Pleural effusion,17361,121,0.76 [0.60-0.96],0.0219814974061869
RABEP1,Rab GTPase-binding effector protein 1,Chapter XI Diseases of the digestive system,Diseases of liver,18966,105,0.68 [0.53-0.88],0.0032180833819965
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,14294,2322,1.07 [1.01-1.13],0.0245443915092637
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19287,133,1.25 [1.01-1.54],0.040274017212307
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13329,1357,1.10 [1.02-1.18],0.0141849716199638
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15494,1357,1.09 [1.01-1.17],0.018517404778559
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19090,80,0.70 [0.52-0.94],0.017412832811903
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",19528,181,1.30 [1.09-1.56],0.0043068943796806
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,12567,595,1.14 [1.02-1.27],0.0186315053920202
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Disorders of breast,10282,198,0.77 [0.64-0.92],0.0042924041339692
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Benign mammary dysplasia,10148,64,0.72 [0.52-0.99],0.0456052770266077
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8072,121,0.73 [0.58-0.92],0.0075585681943451
RABEP1,Rab GTPase-binding effector protein 1,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vulva and perineum,8013,62,1.50 [1.12-2.02],0.0069362817044693
