Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,16071,753,1.24 [1.02-1.49],0.0267015326803922
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,15495,237,1.36 [1.00-1.85],0.0464328662938405
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19248,75,1.63 [1.04-2.55],0.033236579402914
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),15680,436,1.35 [1.07-1.70],0.0101652099239028
MEGF11,Multiple epidermal growth factor-like domains protein 11,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,17605,602,1.26 [1.01-1.56],0.04051878116432
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter V Mental and behavioural disorders,Any mental disorder,16012,427,1.28 [1.00-1.64],0.0489239687761988
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19201,67,1.78 [1.08-2.92],0.0226690568132046
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter V Mental and behavioural disorders,"Schizophrenia or delusion, excluding more controls",15613,28,2.06 [1.19-3.56],0.0099567247887874
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter IX Diseases of the circulatory system,Transient ischemic attack,18515,95,1.68 [1.14-2.48],0.0093446113868073
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,18245,357,1.31 [1.02-1.69],0.0376049201084404
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter VI Diseases of the nervous system,Other neurological diseases,19007,95,1.57 [1.03-2.39],0.0367108009565649
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17089,1465,1.17 [1.01-1.36],0.0356024784577167
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,16775,1171,1.19 [1.01-1.40],0.0374199205271871
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter IX Diseases of the circulatory system,Cardiomyopathy,14462,61,1.68 [1.05-2.67],0.0299320866655482
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter IX Diseases of the circulatory system,"Heart failure, strict",18134,238,1.50 [1.13-1.99],0.0053150822335146
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,18845,463,0.72 [0.53-0.98],0.0387522287091564
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter X Diseases of the respiratory system,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",18672,290,0.65 [0.43-0.97],0.0361798276491167
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter X Diseases of the respiratory system,Pleural effusion,17137,115,1.58 [1.08-2.29],0.0173592838611292
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter X Diseases of the respiratory system,Other diseases of pleura,17265,243,1.52 [1.16-2.00],0.0023542974465463
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",19081,286,0.60 [0.40-0.91],0.0161732503914408
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,Hernia,16450,1708,0.84 [0.71-0.98],0.029518332256553
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,Inguinal hernia,15415,673,0.62 [0.47-0.81],0.0005688607674047
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,Other diseases of intestines,14336,1934,1.16 [1.02-1.33],0.0257367455136458
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,13204,802,1.23 [1.02-1.48],0.0315168487274824
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XI Diseases of the digestive system,Diseases of liver,18698,98,1.65 [1.11-2.45],0.0139930156532034
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Cervical disc disorders,16148,37,1.81 [1.04-3.16],0.0362536774105474
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,16262,83,0.39 [0.17-0.88],0.0245406041226642
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIV Diseases of the genitourinary system,Unspecified renal colic,19003,58,0.28 [0.10-0.74],0.0100039311258014
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIV Diseases of the genitourinary system,Urethral stricture,16214,113,0.48 [0.24-0.96],0.03848418078494
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIV Diseases of the genitourinary system,Benign mammary dysplasia,10017,64,1.77 [1.15-2.73],0.0095974678423766
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,9397,1552,0.81 [0.68-0.96],0.0149923768080355
MEGF11,Multiple epidermal growth factor-like domains protein 11,Chapter XIV Diseases of the genitourinary system,Ovarian cyst,7924,79,0.43 [0.19-0.99],0.0478396852299188
