Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GLP1R,Glucagon-like peptide 1 receptor,Chapter II Neoplasms,Other benign neoplasms of skin,19360,145,1.43 [1.02-2.00],0.0387577848345124
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,19206,47,0.29 [0.10-0.79],0.015592188266359
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",13008,146,0.58 [0.35-0.98],0.0404669156863689
GLP1R,Glucagon-like peptide 1 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",12934,72,1.53 [1.00-2.34],0.0480508414242799
GLP1R,Glucagon-like peptide 1 receptor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of eyelid, lacrimal system and orbit",18777,359,1.27 [1.00-1.62],0.0473956771339752
GLP1R,Glucagon-like peptide 1 receptor,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,18712,79,1.69 [1.14-2.51],0.0084744477443405
GLP1R,Glucagon-like peptide 1 receptor,Chapter X Diseases of the respiratory system,Acute upper respiratory infections,19354,69,0.43 [0.19-0.94],0.0352431889613753
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,18899,75,0.43 [0.20-0.93],0.0312307997704148
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Inguinal hernia,15438,673,0.76 [0.60-0.95],0.0183761238871697
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Diseases of peritoneum,19083,75,1.65 [1.10-2.49],0.0160364065327609
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis,17723,60,1.64 [1.03-2.61],0.0368417702731559
GLP1R,Glucagon-like peptide 1 receptor,Chapter XI Diseases of the digestive system,Acute pancreatitis (for exclusion),19331,60,1.64 [1.03-2.61],0.037391456077848
GLP1R,Glucagon-like peptide 1 receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,19136,61,1.83 [1.21-2.76],0.0040786442875024
GLP1R,Glucagon-like peptide 1 receptor,Chapter XII Diseases of the skin and subcutaneous tissue,Skin changes due to chronic exposure to nonionizing radiation,19135,60,1.89 [1.26-2.83],0.0019500513177202
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,12201,374,1.31 [1.05-1.64],0.0162346831752899
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of synovium and tendon,16506,280,1.33 [1.02-1.73],0.0323534065001378
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIV Diseases of the genitourinary system,Inflammatory disease of cervix uteri,9997,46,2.09 [1.35-3.22],0.0008550418247006
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIV Diseases of the genitourinary system,Dysplasia of cervi uteri,7866,40,1.82 [1.09-3.04],0.0229535950612834
GLP1R,Glucagon-like peptide 1 receptor,Chapter XIV Diseases of the genitourinary system,All dysplastic lesions of the cervix uteri,10229,49,1.78 [1.11-2.86],0.0167088382547776
