Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter II Neoplasms,Benign neoplasm of breast,10297,36,0.35 [0.15-0.80],0.013506574373571
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter IX Diseases of the circulatory system,Secondary right heart disease,18641,108,1.28 [1.07-1.53],0.0068093153594758
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,18642,109,1.27 [1.07-1.53],0.0080880193670818
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10358,104,1.28 [1.07-1.54],0.0071531019140905
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter X Diseases of the respiratory system,Deviated nasal septum,18630,117,1.21 [1.01-1.45],0.0438944133012893
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XI Diseases of the digestive system,Other diseases of stomach and duodenum,13824,189,1.20 [1.03-1.40],0.0225612566560588
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,12544,44,1.35 [1.04-1.76],0.0240878186791476
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13250,1351,1.08 [1.01-1.16],0.0252462106922472
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15386,1351,1.09 [1.01-1.16],0.0171241090718519
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,12505,606,1.18 [1.07-1.29],0.0004538762393583
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Ganglion,16382,66,1.38 [1.12-1.69],0.0021986642028858
KCNH2,Potassium voltage-gated channel subfamily H member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone,17478,67,0.57 [0.35-0.93],0.02472297996652
