Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TREML1,Trem-like transcript 1 protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,14658,1344,0.89 [0.80-0.99],0.0274317589564678
TREML1,Trem-like transcript 1 protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,14502,1188,0.87 [0.78-0.98],0.0212378764555387
TREML1,Trem-like transcript 1 protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,14416,1102,0.87 [0.77-0.97],0.0163747336089653
TREML1,Trem-like transcript 1 protein,Chapter V Mental and behavioural disorders,Other anxiety disorders,18945,56,0.58 [0.35-0.98],0.0403072345375746
TREML1,Trem-like transcript 1 protein,Chapter VI Diseases of the nervous system,Epilepsy,18761,110,0.69 [0.48-0.99],0.0417609943136504
TREML1,Trem-like transcript 1 protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,18955,238,1.29 [1.03-1.62],0.0286337167664202
TREML1,Trem-like transcript 1 protein,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of ear,19152,100,0.67 [0.46-0.98],0.0373054056200022
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,12422,3842,0.88 [0.81-0.95],0.0006907719328654
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",17686,1512,0.79 [0.71-0.88],6.432754856722407e-06
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Angina pectoris,17071,897,0.79 [0.69-0.90],0.0002890128992928
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,19269,566,0.82 [0.70-0.96],0.0121362855927429
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16533,359,0.70 [0.57-0.86],0.0005197595859846
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,17362,1210,0.80 [0.72-0.90],0.0001392920384983
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Conduction disorders,15023,138,0.62 [0.45-0.86],0.0041056556559917
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,7995,117,0.54 [0.38-0.77],0.0008284610244575
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,8465,587,0.70 [0.59-0.82],1.7713875636511743e-05
TREML1,Trem-like transcript 1 protein,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,14997,112,0.41 [0.28-0.60],3.2307394837877114e-06
TREML1,Trem-like transcript 1 protein,Chapter X Diseases of the respiratory system,Pleural effusion,17743,121,0.69 [0.49-0.97],0.0330362793650564
TREML1,Trem-like transcript 1 protein,Chapter XI Diseases of the digestive system,Other disorders of teeth and supporting structures,19558,86,0.65 [0.43-0.98],0.0416712995422325
TREML1,Trem-like transcript 1 protein,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),14847,829,0.87 [0.77-1.00],0.046087133451146
TREML1,Trem-like transcript 1 protein,Chapter XI Diseases of the digestive system,Diseases of liver,19382,105,0.69 [0.47-1.00],0.0486828125205088
TREML1,Trem-like transcript 1 protein,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18641,57,1.77 [1.14-2.76],0.011235342476687
TREML1,Trem-like transcript 1 protein,Chapter XI Diseases of the digestive system,Coeliac disease,18633,49,1.73 [1.07-2.79],0.0254082074619402
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,13215,3830,1.09 [1.02-1.17],0.0149289866283864
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,14621,2381,1.13 [1.04-1.23],0.0039603320673769
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,12392,152,1.38 [1.04-1.84],0.0271960387950105
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",19708,146,1.36 [1.02-1.81],0.0390057949110212
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19713,134,1.38 [1.03-1.87],0.0333758480527915
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,13641,1401,1.18 [1.07-1.31],0.001425632845534
TREML1,Trem-like transcript 1 protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Artrosis, including avohilmo",15846,1401,1.18 [1.07-1.31],0.0014881751775915
