Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MDM1,Nuclear protein MDM1,Chapter II Neoplasms,Carcinoma in situ of breast,19054,119,0.45 [0.25-0.82],0.00850307649449
MDM1,Nuclear protein MDM1,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",19126,138,0.46 [0.27-0.80],0.0061522551289391
MDM1,Nuclear protein MDM1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,43241,452,0.59 [0.43-0.79],0.0005280825104701
MDM1,Nuclear protein MDM1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",43167,378,0.50 [0.36-0.70],3.9694684276661344e-05
MDM1,Nuclear protein MDM1,Chapter VI Diseases of the nervous system,Extrapyramidal and movement disorders,43486,703,0.65 [0.51-0.83],0.0005723236131349
MDM1,Nuclear protein MDM1,Chapter VI Diseases of the nervous system,Other extrapyramidal and movement disorders in other diseases,43031,248,0.47 [0.31-0.71],0.0002812385018275
MDM1,Nuclear protein MDM1,Chapter XI Diseases of the digestive system,Embedded and impacted teeth,43418,89,2.10 [1.22-3.61],0.0073789901412168
MDM1,Nuclear protein MDM1,Chapter XI Diseases of the digestive system,Impacted teeth,43429,83,2.44 [1.46-4.10],0.0007133257855265
MDM1,Nuclear protein MDM1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Chondropathies,43140,156,0.45 [0.27-0.75],0.0021832790651598
MDM1,Nuclear protein MDM1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone,40440,413,0.61 [0.44-0.83],0.0016388971459791
MDM1,Nuclear protein MDM1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone density and structure,40648,621,0.71 [0.55-0.91],0.0073375921130166
MDM1,Nuclear protein MDM1,Chapter XIV Diseases of the genitourinary system,"Excessive, frequent and irregular menstruation",17861,341,0.61 [0.43-0.86],0.0052567768083019
MDM1,Nuclear protein MDM1,Chapter XIV Diseases of the genitourinary system,Irregular menses,23150,110,0.39 [0.21-0.72],0.0027703018513587
