Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IL36A,Interleukin-36 alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,42791,86,1.39 [1.10-1.77],0.0057580251157946
IL36A,Interleukin-36 alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,33600,335,1.22 [1.05-1.40],0.0079935427796068
IL36A,Interleukin-36 alpha,Chapter IX Diseases of the circulatory system,Conduction disorders,37773,1729,1.12 [1.04-1.20],0.0026775883732391
IL36A,Interleukin-36 alpha,Chapter IX Diseases of the circulatory system,Hypertension,39612,10914,0.95 [0.92-0.98],0.0015738800868954
IL36A,Interleukin-36 alpha,Chapter IX Diseases of the circulatory system,"Hypertension, essential",39626,10928,0.95 [0.92-0.98],0.0017181172559426
IL36A,Interleukin-36 alpha,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,41721,394,1.21 [1.06-1.39],0.0060253954049052
IL36A,Interleukin-36 alpha,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,41213,837,0.83 [0.73-0.95],0.0064348113020412
IL36A,Interleukin-36 alpha,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,42467,1433,0.87 [0.79-0.96],0.0056346196455838
IL36A,Interleukin-36 alpha,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,43322,680,1.17 [1.05-1.31],0.0048836923514782
IL36A,Interleukin-36 alpha,Chapter XI Diseases of the digestive system,Embedded and impacted teeth,43346,93,1.38 [1.09-1.73],0.0063335385376457
IL36A,Interleukin-36 alpha,Chapter XI Diseases of the digestive system,Impacted teeth,43357,87,1.40 [1.11-1.76],0.0040157696654977
IL36A,Interleukin-36 alpha,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40829,246,1.26 [1.07-1.49],0.0057342380767354
IL36A,Interleukin-36 alpha,Chapter XI Diseases of the digestive system,Palatinal maxillary canine,43328,110,1.39 [1.13-1.71],0.0015799065652588
IL36A,Interleukin-36 alpha,Chapter XIV Diseases of the genitourinary system,Neuromuscular dysfunction of bladder,38156,125,1.34 [1.09-1.66],0.0064969460640007
