Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
LARP1,La-related protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,43014,5935,1.07 [1.03-1.11],0.0005659295342514
LARP1,La-related protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,43929,2051,1.11 [1.04-1.18],0.0009868912917477
LARP1,La-related protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,31149,3325,1.07 [1.02-1.13],0.0079272023622628
LARP1,La-related protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,39077,650,1.15 [1.04-1.28],0.0078988090959187
LARP1,La-related protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,44291,2413,1.10 [1.03-1.16],0.0018097939755195
LARP1,La-related protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,43241,4896,1.06 [1.02-1.11],0.0032891172602202
LARP1,La-related protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,43878,88,1.39 [1.08-1.78],0.0090905611600035
LARP1,La-related protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,44031,1996,1.14 [1.08-1.22],2.071196612669104e-05
LARP1,La-related protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,42210,175,1.28 [1.07-1.53],0.0073503124433356
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,43985,2659,1.09 [1.04-1.16],0.0011895407400023
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,38942,2590,1.09 [1.03-1.15],0.0031731170662072
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,40142,6050,1.09 [1.05-1.13],5.215924362899176e-06
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",34196,104,1.38 [1.10-1.72],0.0045284671959185
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,34521,429,1.19 [1.04-1.36],0.0095189592670646
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,42615,8523,1.07 [1.04-1.11],1.6769467707784738e-05
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",36752,2660,1.08 [1.02-1.15],0.005935653960531
LARP1,La-related protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,43518,3190,1.10 [1.05-1.16],0.000205269457832
LARP1,La-related protein 1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",44224,1857,1.09 [1.02-1.17],0.0085091842582379
LARP1,La-related protein 1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",39339,2711,1.09 [1.04-1.15],0.0010108110175223
LARP1,La-related protein 1,Chapter V Mental and behavioural disorders,Smoking dependency,43655,2363,1.09 [1.03-1.15],0.0047856415834908
LARP1,La-related protein 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",39426,2798,1.08 [1.03-1.14],0.0036970214619166
LARP1,La-related protein 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,40990,9009,1.05 [1.01-1.08],0.0046640150748279
LARP1,La-related protein 1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,44188,3218,1.08 [1.03-1.14],0.0024627923509902
LARP1,La-related protein 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,44164,3393,1.08 [1.03-1.14],0.0012771058534567
LARP1,La-related protein 1,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,44388,2224,1.09 [1.03-1.16],0.0045606698280863
LARP1,La-related protein 1,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",43757,2787,1.09 [1.04-1.16],0.0012971332174421
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,34519,14214,1.04 [1.01-1.06],0.0059025027579855
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,41870,237,1.24 [1.05-1.46],0.0099058934511232
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,44533,623,1.18 [1.05-1.31],0.0034109701365953
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,42831,1283,1.16 [1.07-1.25],0.0001652251440124
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,43260,1712,1.15 [1.08-1.23],3.41701699892954e-05
LARP1,La-related protein 1,Chapter XI Diseases of the digestive system,Oesophagitis,34513,1045,1.15 [1.06-1.25],0.0010804460689585
