Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KIF20B,Kinesin-like protein KIF20B,Chapter IX Diseases of the circulatory system,"Hypertension, portal",43054,128,1.27 [1.07-1.52],0.0070371239651323
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,All influenza,40056,188,1.23 [1.06-1.43],0.0060775800348946
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),40053,185,1.24 [1.07-1.44],0.0043959051089237
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Other diseases of pleura,42945,3311,1.08 [1.03-1.12],0.000435926243436
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,43160,2174,1.08 [1.03-1.14],0.0022229640036038
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Pulmonary oedema,42617,109,1.33 [1.11-1.59],0.0017559785379885
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",43106,180,1.25 [1.07-1.46],0.0040753917213912
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,Diseases of liver,43144,1407,1.10 [1.04-1.17],0.0020756536952844
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,41954,217,1.29 [1.13-1.48],0.0002479681932395
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",41842,105,1.39 [1.16-1.65],0.0002311345295273
KIF20B,Kinesin-like protein KIF20B,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,42567,737,0.88 [0.79-0.97],0.0096873048298658
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",40377,2986,1.07 [1.02-1.12],0.0024946912426129
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,38336,945,1.17 [1.09-1.26],1.5145321843657946e-05
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,38269,878,1.14 [1.06-1.23],0.000512298555816
