Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NOP56,Nucleolar protein 56,Chapter I Certain infectious and parasitic diseases,Candidiasis,43107,697,1.09 [1.03-1.15],0.0049840117843324
NOP56,Nucleolar protein 56,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,42023,4768,1.04 [1.01-1.06],0.0019306955967238
NOP56,Nucleolar protein 56,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,24319,553,1.09 [1.02-1.17],0.0071640550565753
NOP56,Nucleolar protein 56,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,30688,109,1.19 [1.05-1.35],0.0075123605755813
NOP56,Nucleolar protein 56,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",43081,178,1.17 [1.05-1.30],0.0034132637758439
NOP56,Nucleolar protein 56,Chapter XI Diseases of the digestive system,Coeliac disease,40633,200,1.31 [1.21-1.42],1.6597702144190225e-11
NOP56,Nucleolar protein 56,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,43050,319,1.13 [1.05-1.23],0.0023061303187988
NOP56,Nucleolar protein 56,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40671,238,1.29 [1.20-1.39],2.0124925912400624e-11
NOP56,Nucleolar protein 56,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,36605,12117,1.02 [1.01-1.04],0.0031199342092839
NOP56,Nucleolar protein 56,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,34170,4154,1.04 [1.01-1.06],0.0054131525513876
NOP56,Nucleolar protein 56,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other specified/unspecified arthritis,32719,2703,1.04 [1.01-1.08],0.0088624576367305
NOP56,Nucleolar protein 56,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],42242,162,1.17 [1.05-1.30],0.0042246125807023
