Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FRMD7,FERM domain-containing protein 7,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",34963,333,0.67 [0.49-0.90],0.0085221620632348
FRMD7,FERM domain-containing protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,42777,2492,0.86 [0.76-0.96],0.0091819134031668
FRMD7,FERM domain-containing protein 7,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,42775,2490,0.86 [0.76-0.96],0.0093296253061658
FRMD7,FERM domain-containing protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,42365,448,1.52 [1.24-1.87],5.227784106218125e-05
FRMD7,FERM domain-containing protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,33759,451,0.66 [0.51-0.86],0.0019070944241552
FRMD7,FERM domain-containing protein 7,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,43432,525,0.72 [0.56-0.92],0.0099215058769079
FRMD7,FERM domain-containing protein 7,Chapter IX Diseases of the circulatory system,Intracerebral haemorrhage,42044,172,0.56 [0.38-0.85],0.0055547110467404
FRMD7,FERM domain-containing protein 7,Chapter VI Diseases of the nervous system,Alzheimer disease,43561,559,1.40 [1.14-1.71],0.0011732171503634
FRMD7,FERM domain-containing protein 7,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,43561,565,1.39 [1.13-1.70],0.0014802968068811
FRMD7,FERM domain-containing protein 7,Chapter X Diseases of the respiratory system,Respiratory insufficiency,29777,92,0.49 [0.28-0.84],0.009521845722594
FRMD7,FERM domain-containing protein 7,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,43336,745,0.75 [0.61-0.93],0.0089503205674755
FRMD7,FERM domain-containing protein 7,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,18954,2747,0.85 [0.76-0.95],0.0043449568010283
FRMD7,FERM domain-containing protein 7,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,36397,8865,0.92 [0.86-0.98],0.0077507672906377
