Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CADPS,Calcium-dependent secretion activator 1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",43264,133,1.59 [1.24-2.04],0.0002372611529727
CADPS,Calcium-dependent secretion activator 1,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,43534,109,1.50 [1.12-2.00],0.0058368148045588
CADPS,Calcium-dependent secretion activator 1,Chapter VI Diseases of the nervous system,Small fibre neuropathy,43028,82,1.58 [1.15-2.16],0.0043675703301727
CADPS,Calcium-dependent secretion activator 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,43158,3316,1.10 [1.03-1.19],0.0083861246150462
CADPS,Calcium-dependent secretion activator 1,Chapter XI Diseases of the digestive system,Alcoholic liver disease,42069,125,1.50 [1.13-2.00],0.0049705246917374
CADPS,Calcium-dependent secretion activator 1,Chapter XI Diseases of the digestive system,Chronic gastritis,33204,509,0.72 [0.57-0.92],0.0087709476033151
CADPS,Calcium-dependent secretion activator 1,Chapter XI Diseases of the digestive system,Coeliac disease,40875,198,1.53 [1.25-1.88],4.016592331528187e-05
CADPS,Calcium-dependent secretion activator 1,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",42046,102,1.51 [1.11-2.06],0.0093628554197273
CADPS,Calcium-dependent secretion activator 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,40914,237,1.39 [1.13-1.72],0.0018439222530325
CADPS,Calcium-dependent secretion activator 1,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,18954,2747,0.87 [0.79-0.96],0.0046879775058499
CADPS,Calcium-dependent secretion activator 1,Chapter XIV Diseases of the genitourinary system,Hyperplasia of prostate,18373,2166,0.85 [0.76-0.95],0.0035976740387431
CADPS,Calcium-dependent secretion activator 1,Chapter XIV Diseases of the genitourinary system,"Other noninflammatory disorders of uterus, except cervix",17858,338,0.68 [0.51-0.91],0.0094973554112717
