Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ACTA2,"Actin, aortic smooth muscle",22417,65,1.72 [1.23-2.41],0.0014382831493721
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADA2,Adenosine deaminase 2,22713,63,2.01 [1.27-3.18],0.0028319536192997
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19215,52,2.20 [1.29-3.75],0.0039054264493848
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADAMTSL2,ADAMTS-like protein 2,19804,50,2.65 [1.43-4.92],0.0019786248264822
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ADGRG2,Adhesion G-protein coupled receptor G2,22828,67,0.49 [0.29-0.84],0.0091292780196705
Chapter XI Diseases of the digestive system,Diseases of salivary glands,AKR1B10,Aldo-keto reductase family 1 member B10,19268,47,1.60 [1.18-2.18],0.002531461432771
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",19759,50,1.97 [1.28-3.02],0.0019397097074716
Chapter XI Diseases of the digestive system,Diseases of salivary glands,AMPD3,AMP deaminase 3,19752,50,0.58 [0.40-0.85],0.0044649583397816
Chapter XI Diseases of the digestive system,Diseases of salivary glands,ANGPT2,Angiopoietin-2,23026,66,2.42 [1.46-4.01],0.0006298933083351
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CA8,Carbonic anhydrase-related protein,19215,52,2.08 [1.30-3.32],0.0021480348887867
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CAPS,Calcyphosin,19752,50,1.33 [1.11-1.58],0.0015042827125896
Chapter XI Diseases of the digestive system,Diseases of salivary glands,COL24A1,Collagen alpha-1(XXIV) chain,19732,51,0.63 [0.46-0.86],0.0038270451564837
Chapter XI Diseases of the digestive system,Diseases of salivary glands,COL5A1,Collagen alpha-1(V) chain,19348,51,2.06 [1.33-3.17],0.0010788155845079
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CRELD1,Protein disulfide isomerase CRELD1,19348,51,2.64 [1.32-5.30],0.0063128807733544
Chapter XI Diseases of the digestive system,Diseases of salivary glands,CXCL13,C-X-C motif chemokine 13,23033,65,1.49 [1.21-1.83],0.0001387265990086
Chapter XI Diseases of the digestive system,Diseases of salivary glands,EDA2R,Tumor necrosis factor receptor superfamily member 27,23026,66,2.06 [1.25-3.38],0.0046459141588084
Chapter XI Diseases of the digestive system,Diseases of salivary glands,EPB41L5,Band 4.1-like protein 5,19268,47,1.45 [1.13-1.85],0.0029443292813912
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FAS,Tumor necrosis factor receptor superfamily member 6,23037,66,1.93 [1.40-2.66],5.0612974542474696e-05
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FBN2,Fibrillin-2,19268,47,1.79 [1.22-2.64],0.0030765831662915
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FES,Tyrosine-protein kinase Fes/Fps,22299,65,1.63 [1.21-2.21],0.0014144285212932
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FMR1,Synaptic functional regulator FMR1,22299,65,0.42 [0.23-0.79],0.00659680789874
Chapter XI Diseases of the digestive system,Diseases of salivary glands,FSTL1,Follistatin-related protein 1,19254,51,3.89 [1.65-9.16],0.0019067896163295
Chapter XI Diseases of the digestive system,Diseases of salivary glands,GDF15,Growth/differentiation factor 15,23111,66,1.78 [1.21-2.61],0.0035140275405841
Chapter XI Diseases of the digestive system,Diseases of salivary glands,GFRA1,GDNF family receptor alpha-1,23002,66,2.98 [1.51-5.87],0.0015780920843988
Chapter XI Diseases of the digestive system,Diseases of salivary glands,GIMAP7,GTPase IMAP family member 7,19348,51,2.09 [1.32-3.31],0.001563752907646
Chapter XI Diseases of the digestive system,Diseases of salivary glands,GIP,Gastric inhibitory polypeptide,19254,51,2.10 [1.31-3.37],0.0020459778849093
Chapter XI Diseases of the digestive system,Diseases of salivary glands,HAVCR1,Hepatitis A virus cellular receptor 1,22991,66,1.49 [1.11-2.01],0.0080749868951392
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IGFBP2,Insulin-like growth factor-binding protein 2,23077,66,1.65 [1.16-2.35],0.0050077104222564
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IKZF2,Zinc finger protein Helios,22299,65,1.33 [1.13-1.57],0.0007964746607636
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IL18R1,Interleukin-18 receptor 1,23097,67,2.34 [1.27-4.31],0.0062174956624557
Chapter XI Diseases of the digestive system,Diseases of salivary glands,IL19,Interleukin-19,22264,64,1.47 [1.15-1.88],0.002467169547013
Chapter XI Diseases of the digestive system,Diseases of salivary glands,JAM3,Junctional adhesion molecule C,19348,51,1.83 [1.20-2.79],0.0050696611013412
Chapter XI Diseases of the digestive system,Diseases of salivary glands,KLK10,Kallikrein-10,22828,64,1.86 [1.23-2.82],0.0035042002000593
Chapter XI Diseases of the digestive system,Diseases of salivary glands,LMOD1,Leiomodin-1,19759,50,1.96 [1.24-3.09],0.0040955733682639
Chapter XI Diseases of the digestive system,Diseases of salivary glands,LTO1,Protein LTO1 homolog,22435,65,0.39 [0.20-0.76],0.0053625568092418
Chapter XI Diseases of the digestive system,Diseases of salivary glands,MED21,Mediator of RNA polymerase II transcription subunit 21,19121,51,1.59 [1.20-2.10],0.0011512642324088
Chapter XI Diseases of the digestive system,Diseases of salivary glands,MFAP4,Microfibril-associated glycoprotein 4,19348,51,3.30 [1.52-7.18],0.0025335020418948
Chapter XI Diseases of the digestive system,Diseases of salivary glands,MSLN,Mesothelin,22681,65,1.59 [1.14-2.23],0.0068156408037891
Chapter XI Diseases of the digestive system,Diseases of salivary glands,NELL1,Protein kinase C-binding protein NELL1,22891,64,0.47 [0.29-0.78],0.0031593841079256
Chapter XI Diseases of the digestive system,Diseases of salivary glands,NOS3,"Nitric oxide synthase, endothelial",22329,64,1.60 [1.21-2.12],0.0010628505024437
Chapter XI Diseases of the digestive system,Diseases of salivary glands,NXPE4,NXPE family member 4,19121,51,1.81 [1.16-2.82],0.0087446072694802
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PDIA3,Protein disulfide-isomerase A3,19348,51,2.64 [1.41-4.93],0.002372637174866
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,19348,51,2.39 [1.34-4.28],0.0032736483556289
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PINLYP,phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,19348,51,1.74 [1.15-2.65],0.0093064868446921
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PLA2G1B,Phospholipase A2,23079,65,0.51 [0.33-0.79],0.0023259914194309
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PLA2G2A,"Phospholipase A2, membrane associated",22808,64,1.51 [1.15-1.98],0.0027846988668657
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PNLIP,Pancreatic triacylglycerol lipase,19819,53,0.59 [0.40-0.87],0.0076072160820372
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PRAME,Melanoma antigen preferentially expressed in tumors,19107,51,2.49 [1.48-4.18],0.0005781125890372
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PRDX2,Peroxiredoxin-2,19488,53,0.53 [0.33-0.84],0.0070994203797427
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PRSS22,Brain-specific serine protease 4,19215,52,2.03 [1.40-2.92],0.0001654417668505
Chapter XI Diseases of the digestive system,Diseases of salivary glands,PYDC1,Pyrin domain-containing protein 1,19254,51,2.17 [1.50-3.14],3.6063365873057806e-05
Chapter XI Diseases of the digestive system,Diseases of salivary glands,RNF149,E3 ubiquitin-protein ligase RNF149,19254,51,3.00 [1.54-5.85],0.0012290785484272
Chapter XI Diseases of the digestive system,Diseases of salivary glands,RPA2,Replication protein A 32 kDa subunit,19215,52,2.01 [1.20-3.36],0.0083636556433387
Chapter XI Diseases of the digestive system,Diseases of salivary glands,SLC39A5,Zinc transporter ZIP5,22808,67,1.55 [1.20-2.01],0.0008615196890054
Chapter XI Diseases of the digestive system,Diseases of salivary glands,THBS2,Thrombospondin-2,22830,64,1.89 [1.17-3.06],0.0093862049651491
Chapter XI Diseases of the digestive system,Diseases of salivary glands,TREM2,Triggering receptor expressed on myeloid cells 2,22792,67,1.66 [1.15-2.40],0.0064925160544134
Chapter XI Diseases of the digestive system,Diseases of salivary glands,UBE2Z,Ubiquitin-conjugating enzyme E2 Z,19215,52,1.55 [1.13-2.12],0.006687304683361
