Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADGRG2,Adhesion G-protein coupled receptor G2,22371,125,0.41 [0.27-0.61],9.126672900857809e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPT2,Angiopoietin-2,22562,125,1.77 [1.20-2.61],0.004005308301088
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPTL2,Angiopoietin-related protein 2,22370,124,1.78 [1.20-2.64],0.0041423263232402
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPTL4,Angiopoietin-related protein 4,22420,124,1.78 [1.26-2.54],0.00122127323721
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ARHGEF5,Rho guanine nucleotide exchange factor 5,18759,102,1.32 [1.07-1.62],0.0081058547769204
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ASGR2,Asialoglycoprotein receptor 2,19416,106,2.48 [1.27-4.86],0.0078489283137967
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",C1QA,Complement C1q subcomponent subunit A,22530,126,2.77 [1.53-5.04],0.000815478398446
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CA6,Carbonic anhydrase 6,22313,124,0.65 [0.51-0.84],0.0007192542257761
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL11,Eotaxin,22636,126,1.92 [1.27-2.91],0.0019499323082305
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL20,C-C motif chemokine 20,22636,126,1.27 [1.09-1.47],0.0016544809745244
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD274,Programmed cell death 1 ligand 1,22171,121,2.02 [1.35-3.02],0.0006750465518268
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300A,CMRF35-like molecule 8,18947,104,2.36 [1.32-4.24],0.004015107759415
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300C,CMRF35-like molecule 6,22574,124,1.97 [1.28-3.05],0.002121148671031
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300E,CMRF35-like molecule 2,22500,125,2.01 [1.42-2.84],8.32480777295523e-05
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD34,Hematopoietic progenitor cell antigen CD34,22507,123,0.35 [0.18-0.68],0.0020776494892775
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD4,T-cell surface glycoprotein CD4,22308,124,2.19 [1.47-3.26],0.0001103113177377
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD80,T-lymphocyte activation antigen CD80,19385,106,1.98 [1.26-3.09],0.0028607415911713
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CDCP1,CUB domain-containing protein 1,22171,121,1.54 [1.19-1.99],0.0010501465014048
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CLEC7A,C-type lectin domain family 7 member A,22636,126,1.76 [1.25-2.50],0.0013345428904772
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CNTN1,Contactin-1,22653,124,0.46 [0.27-0.81],0.0066883165062
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CR1,Complement receptor type 1,19345,104,2.34 [1.42-3.87],0.0009054617850303
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CSF1,Macrophage colony-stimulating factor 1,22449,124,2.16 [1.23-3.79],0.007495403575207
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CSF3R,Granulocyte colony-stimulating factor receptor,18811,101,2.20 [1.38-3.52],0.0009470084866364
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL1,Growth-regulated alpha protein,22307,123,1.27 [1.09-1.47],0.0018325360485235
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL11,C-X-C motif chemokine 11,22574,124,1.43 [1.23-1.66],2.68122725317301e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL6,C-X-C motif chemokine 6,22636,126,1.40 [1.15-1.71],0.0009482590095825
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL8,Interleukin-8,22212,122,1.31 [1.10-1.56],0.0023502966909353
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,22449,124,1.58 [1.31-1.90],1.3162357124246167e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DCN,Decorin,21965,124,0.34 [0.16-0.72],0.004774950897683
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DDC,Aromatic-L-amino-acid decarboxylase,22341,125,0.56 [0.40-0.79],0.0010828579411412
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DEFA1_DEFA1B,Neutrophil defensin 1,21932,121,1.49 [1.18-1.88],0.0007652058143458
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DNER,Delta and Notch-like epidermal growth factor-related receptor,22306,123,0.38 [0.20-0.70],0.0020486126182405
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DPP4,Dipeptidyl peptidase 4,21968,125,0.40 [0.23-0.69],0.0009825438785116
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DPP6,Dipeptidyl aminopeptidase-like protein 6,22264,122,0.50 [0.31-0.80],0.0040120131681432
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DSC2,Desmocollin-2,22112,121,1.81 [1.17-2.82],0.0081631445285249
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DUSP13,Dual specificity protein phosphatase 13 isoform A,19323,104,0.54 [0.34-0.86],0.0098510120596907
