Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,ACP6,Lysophosphatidic acid phosphatase type 6,22559,149,1.39 [1.09-1.77],0.0089406858142537
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22565,147,2.17 [1.46-3.22],0.0001228128107027
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22449,149,0.66 [0.48-0.90],0.0087929404658482
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADAMTSL4,ADAMTS-like protein 4,18867,127,2.29 [1.27-4.14],0.0060672898148791
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADGRE1,Adhesion G protein-coupled receptor E1,19347,126,1.51 [1.12-2.03],0.0068958802353389
Chapter XI Diseases of the digestive system,Ulcerative colitis,ADGRG2,Adhesion G-protein coupled receptor G2,22396,150,0.42 [0.29-0.60],2.121839957667773e-06
Chapter XI Diseases of the digestive system,Ulcerative colitis,ANGPT2,Angiopoietin-2,22586,149,1.81 [1.27-2.58],0.0009597603109039
Chapter XI Diseases of the digestive system,Ulcerative colitis,ANGPTL2,Angiopoietin-related protein 2,22394,148,1.63 [1.13-2.35],0.0082792679315448
Chapter XI Diseases of the digestive system,Ulcerative colitis,ANGPTL4,Angiopoietin-related protein 4,22444,148,1.92 [1.39-2.64],6.686868390253222e-05
Chapter XI Diseases of the digestive system,Ulcerative colitis,AREG,Amphiregulin,22288,146,1.59 [1.13-2.24],0.0074906215543093
Chapter XI Diseases of the digestive system,Ulcerative colitis,B2M,Beta-2-microglobulin,19428,127,1.53 [1.15-2.03],0.0034718385283581
Chapter XI Diseases of the digestive system,Ulcerative colitis,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,21878,143,1.33 [1.08-1.64],0.0077226724446944
Chapter XI Diseases of the digestive system,Ulcerative colitis,BST2,Bone marrow stromal antigen 2,22597,147,1.39 [1.09-1.78],0.0073205835460519
Chapter XI Diseases of the digestive system,Ulcerative colitis,C1QA,Complement C1q subcomponent subunit A,22553,149,2.41 [1.36-4.26],0.0025768093172938
Chapter XI Diseases of the digestive system,Ulcerative colitis,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",19371,127,1.28 [1.10-1.49],0.0013865399384513
Chapter XI Diseases of the digestive system,Ulcerative colitis,CA6,Carbonic anhydrase 6,22336,147,0.73 [0.58-0.92],0.0074324407718903
Chapter XI Diseases of the digestive system,Ulcerative colitis,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,18746,126,0.52 [0.32-0.83],0.0057946498522542
Chapter XI Diseases of the digestive system,Ulcerative colitis,CANT1,Soluble calcium-activated nucleotidase 1,22320,150,2.59 [1.28-5.25],0.0080575153044246
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL11,Eotaxin,22660,150,2.10 [1.43-3.06],0.0001295918545375
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL20,C-C motif chemokine 20,22660,150,1.29 [1.13-1.47],0.0001635441551508
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL22,C-C motif chemokine 22,22136,148,1.52 [1.18-1.96],0.0012373696978099
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL4,C-C motif chemokine 4,22402,148,1.27 [1.07-1.52],0.0068870679833002
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL7,C-C motif chemokine 7,22370,148,1.34 [1.09-1.66],0.0058166091346498
