Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ACAN,Aggrecan core protein,16799,77,2.98 [1.42-6.26],0.0038532629670421
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ADAMTSL5,ADAMTS-like protein 5,14738,70,2.02 [1.30-3.14],0.0018646134115713
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),ADGRG2,Adhesion G-protein coupled receptor G2,16963,78,2.74 [1.29-5.82],0.0086957803259027
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),APLP1,Amyloid-like protein 1,16963,78,0.56 [0.37-0.84],0.0052532106281994
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BLMH,Bleomycin hydrolase,17169,78,2.09 [1.22-3.57],0.007050767074312
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),BTN3A2,Butyrophilin subfamily 3 member A2,16974,77,2.01 [1.34-3.02],0.0008079811348043
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),C8B,Complement component C8 beta chain,14743,69,2.82 [1.35-5.89],0.0057755392336915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CCL25,C-C motif chemokine 25,17170,79,1.69 [1.14-2.51],0.0086778808240318
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CCL7,C-C motif chemokine 7,16974,77,1.43 [1.09-1.88],0.0091726487327029
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CD248,Endosialin,14743,67,3.43 [1.99-5.90],8.963861166194336e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CD99,CD99 antigen,16971,80,3.94 [1.63-9.54],0.0023868112327586
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CDCP1,CUB domain-containing protein 1,16833,80,1.91 [1.43-2.57],1.602776578705058e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CELA2A,Chymotrypsin-like elastase family member 2A,14743,67,0.60 [0.42-0.86],0.0049042182598279
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CGA,Glycoprotein hormones alpha chain,16971,80,1.61 [1.21-2.15],0.0009988121275605
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),CLEC4A,C-type lectin domain family 4 member A,16974,77,2.31 [1.29-4.13],0.0048653067408939
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),COL9A1,Collagen alpha-1(IX) chain,16974,77,2.03 [1.43-2.87],7.112208217889645e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),COMP,Cartilage oligomeric matrix protein,16796,80,4.07 [2.38-6.97],3.137528944777869e-07
