Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21871,186,1.29 [1.11-1.50],0.0007042078486517
Chapter XI Diseases of the digestive system,Acute pancreatitis,ACP5,Tartrate-resistant acid phosphatase type 5,22465,202,1.65 [1.14-2.38],0.0076221075902848
Chapter XI Diseases of the digestive system,Acute pancreatitis,ACVRL1,Serine/threonine-protein kinase receptor R3,22151,200,2.15 [1.39-3.35],0.0006581563575083
Chapter XI Diseases of the digestive system,Acute pancreatitis,ACY1,Aminoacylase-1,22372,203,1.39 [1.16-1.68],0.0004836738997141
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADA2,Adenosine deaminase 2,22250,195,1.62 [1.23-2.13],0.0005191576970496
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22549,205,1.67 [1.14-2.46],0.009225963152685
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22438,202,0.63 [0.48-0.82],0.0005199782087725
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADAMTSL2,ADAMTS-like protein 2,19407,176,1.67 [1.14-2.43],0.0077658557602695
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADGRE2,Adhesion G protein-coupled receptor E2,22457,203,1.77 [1.17-2.70],0.0071798223274494
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADGRE5,Adhesion G protein-coupled receptor E5,22551,202,1.66 [1.17-2.36],0.0048329184580337
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADGRG1,Adhesion G-protein coupled receptor G1,22275,201,1.20 [1.06-1.37],0.0043498690197311
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,21974,197,1.24 [1.06-1.45],0.0059091433750678
Chapter XI Diseases of the digestive system,Acute pancreatitis,ADM,Pro-adrenomedullin,22577,203,2.14 [1.31-3.50],0.0023863638431066
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGR2,Anterior gradient protein 2 homolog,21737,198,1.24 [1.09-1.41],0.0009275639780643
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGRN,Agrin,22457,203,1.64 [1.20-2.25],0.0019557054424446
Chapter XI Diseases of the digestive system,Acute pancreatitis,AGXT,Serine--pyruvate aminotransferase,22372,203,1.32 [1.14-1.54],0.0002862775860132
Chapter XI Diseases of the digestive system,Acute pancreatitis,ALCAM,CD166 antigen,22659,205,2.31 [1.27-4.21],0.0060387072675742
Chapter XI Diseases of the digestive system,Acute pancreatitis,ALDH1A1,Retinal dehydrogenase 1,22389,204,1.33 [1.08-1.64],0.0081532929650328
