Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ASGR1,Asialoglycoprotein receptor 1,23442,55,2.37 [1.23-4.57],0.0097117913104249
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ATXN2L,Ataxin-2-like protein,20454,42,1.75 [1.17-2.61],0.0064202873359417
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BMP6,Bone morphogenetic protein 6,23177,56,2.12 [1.24-3.63],0.0059099045597984
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BNIP2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2,20492,44,2.10 [1.26-3.52],0.0045556907662585
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,19887,44,1.98 [1.22-3.20],0.0054133577012391
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCN4,CCN family member 4,23854,57,2.73 [1.73-4.31],1.6104837804338255e-05
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CCT5,T-complex protein 1 subunit epsilon,23089,55,1.81 [1.25-2.63],0.0016934816380262
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CD86,T-lymphocyte activation antigen CD86,20429,44,3.20 [1.35-7.55],0.0080051779910319
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDC27,Cell division cycle protein 27 homolog,23089,55,1.63 [1.19-2.23],0.00245601275744
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDH2,Cadherin-2,23646,56,2.25 [1.22-4.14],0.0090227152047212
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDHR1,Cadherin-related family member 1,23124,53,1.85 [1.37-2.49],5.067659805327555e-05
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CDKL5,Cyclin-dependent kinase-like 5,19837,38,1.66 [1.17-2.36],0.0043677909954038
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CFHR2,Complement factor H-related protein 2,20371,44,2.72 [1.45-5.11],0.0019000739095301
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",23537,55,0.66 [0.51-0.85],0.0010840943580955
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DHPS,Deoxyhypusine synthase,20422,43,1.82 [1.17-2.85],0.008076669401564
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DLL4,Delta-like protein 4,19930,39,1.32 [1.15-1.51],7.851897070588709e-05
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,DMD,Dystrophin,19930,39,1.68 [1.18-2.39],0.0037022887360517
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ERBB3,Receptor tyrosine-protein kinase erbB-3,23526,55,6.55 [2.58-16.68],7.971753969397649e-05
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,EVI5,Ecotropic viral integration site 5 protein homolog,19887,44,1.59 [1.19-2.13],0.0018734669689064
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,20492,44,1.85 [1.29-2.66],0.0008542337229515
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,FSTL1,Follistatin-related protein 1,19930,39,3.80 [1.65-8.79],0.001759655317437
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GIPR,Gastric inhibitory polypeptide receptor,19887,44,1.59 [1.18-2.16],0.0026400362204165
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GLB1,Beta-galactosidase,23442,55,2.04 [1.25-3.33],0.0044970483753238
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,GRP,Gastrin-releasing peptide,19930,39,2.18 [1.22-3.90],0.0088213698497249
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HIP1,Huntingtin-interacting protein 1,19795,43,2.02 [1.22-3.34],0.0060381515665067
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,HTR1A,5-hydroxytryptamine receptor 1A,19837,38,1.44 [1.10-1.88],0.0077983867064386
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IFNAR1,Interferon alpha/beta receptor 1,20429,44,2.91 [1.42-5.97],0.0035881336500152
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IL31,Interleukin-31,19887,44,1.79 [1.39-2.31],7.234293196840347e-06
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,IMMT,MICOS complex subunit MIC60,20422,43,1.85 [1.20-2.85],0.0054654675133866
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,LMNB2,Lamin-B2,20444,43,2.74 [1.31-5.74],0.0076219848017706
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,MORC3,MORC family CW-type zinc finger protein 3,20444,43,2.38 [1.33-4.26],0.0036497191355155
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PAGR1,PAXIP1-associated glutamate-rich protein 1,19930,39,1.92 [1.23-2.99],0.0038421802798021
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PBLD,Phenazine biosynthesis-like domain-containing protein,23124,53,1.82 [1.21-2.73],0.0038477322817679
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PLA2G15,Phospholipase A2 group XV,23710,56,3.09 [1.44-6.61],0.0036356289969781
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PLXNB2,Plexin-B2,23824,58,3.46 [1.50-7.96],0.0035685947371615
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,PTS,6-pyruvoyl tetrahydrobiopterin synthase,23009,52,1.66 [1.15-2.40],0.0068735715672336
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,RALY,RNA-binding protein Raly,20422,43,1.71 [1.22-2.41],0.0018107571172231
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,RNF149,E3 ubiquitin-protein ligase RNF149,19930,39,2.97 [1.39-6.36],0.0050871517897543
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SEL1L,Protein sel-1 homolog 1,19930,39,1.82 [1.22-2.73],0.0034588264816758
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SEMA3G,Semaphorin-3G,20033,42,1.97 [1.18-3.29],0.0091165429388293
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SEPTIN3,Neuronal-specific septin-3,20454,42,1.44 [1.10-1.90],0.0088818929188292
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SIL1,Nucleotide exchange factor SIL1,19930,39,1.99 [1.21-3.28],0.0067394048251505
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SNAP25,Synaptosomal-associated protein 25,19837,38,2.37 [1.44-3.91],0.0007214471563461
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,STEAP4,Metalloreductase STEAP4,19837,38,1.47 [1.16-1.87],0.0016161312010817
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,SUMF1,Formylglycine-generating enzyme,19887,44,1.43 [1.09-1.87],0.0094261993479594
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,TNFAIP8,Tumor necrosis factor alpha-induced protein 8,23236,53,2.14 [1.35-3.39],0.0011984443294849
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,TPMT,Thiopurine S-methyltransferase,23089,55,1.46 [1.13-1.90],0.0043364256500858
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,TSPYL1,Testis-specific Y-encoded-like protein 1,19887,44,1.94 [1.22-3.08],0.0049101308752736
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,XIAP,E3 ubiquitin-protein ligase XIAP,19887,44,1.85 [1.20-2.83],0.0048706308178834
Chapter XI Diseases of the digestive system,Palatinal maxillary canine,ZNRF4,E3 ubiquitin-protein ligase ZNRF4,20422,43,1.82 [1.22-2.70],0.0032182807127053
