Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ABL1,Tyrosine-protein kinase ABL1,22980,227,1.28 [1.09-1.51],0.0024436502307701
Chapter XI Diseases of the digestive system,Dental caries,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22548,217,1.21 [1.06-1.39],0.0062527445967411
Chapter XI Diseases of the digestive system,Dental caries,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19327,184,1.49 [1.10-2.02],0.0092782764342439
Chapter XI Diseases of the digestive system,Dental caries,ACVRL1,Serine/threonine-protein kinase receptor R3,22843,223,2.33 [1.55-3.50],4.732336132822623e-05
Chapter XI Diseases of the digestive system,Dental caries,ADAMTSL2,ADAMTS-like protein 2,20020,192,1.60 [1.13-2.28],0.0082509449979743
Chapter XI Diseases of the digestive system,Dental caries,ADM,Pro-adrenomedullin,23286,228,2.24 [1.43-3.52],0.0004683801143802
Chapter XI Diseases of the digestive system,Dental caries,AGRN,Agrin,23169,228,1.55 [1.15-2.09],0.003939167826671
Chapter XI Diseases of the digestive system,Dental caries,AKT1S1,Proline-rich AKT1 substrate 1,22581,220,1.28 [1.07-1.54],0.0078027539756619
Chapter XI Diseases of the digestive system,Dental caries,ANGPT2,Angiopoietin-2,23286,228,1.66 [1.24-2.23],0.0007325249235253
Chapter XI Diseases of the digestive system,Dental caries,APOA2,Apolipoprotein A-II,20034,192,1.52 [1.16-1.98],0.0021569037136782
Chapter XI Diseases of the digestive system,Dental caries,AREG,Amphiregulin,22980,227,1.69 [1.30-2.20],9.662626840152848e-05
Chapter XI Diseases of the digestive system,Dental caries,ASGR1,Asialoglycoprotein receptor 1,22886,223,1.72 [1.20-2.48],0.00326039151562
Chapter XI Diseases of the digestive system,Dental caries,ATRAID,All-trans retinoic acid-induced differentiation factor,19947,191,1.62 [1.22-2.14],0.0007524119651836
Chapter XI Diseases of the digestive system,Dental caries,B2M,Beta-2-microglobulin,20035,191,1.51 [1.23-1.87],0.0001186683039171
Chapter XI Diseases of the digestive system,Dental caries,B4GALT1,"Beta-1,4-galactosyltransferase 1",23169,228,1.96 [1.31-2.94],0.0010214826804651
Chapter XI Diseases of the digestive system,Dental caries,BCAM,Basal cell adhesion molecule,23089,227,1.96 [1.26-3.03],0.0026473661987769
Chapter XI Diseases of the digestive system,Dental caries,BOLA1,BolA-like protein 1,19376,188,1.36 [1.11-1.67],0.0036213375363882
Chapter XI Diseases of the digestive system,Dental caries,BSG,Basigin,23319,226,2.21 [1.28-3.80],0.0041937499024394
