Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Parkinson's disease,ACY1,Aminoacylase-1,23708,531,0.79 [0.69-0.91],0.0006053627035739
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA,Adenosine deaminase,23985,541,0.75 [0.60-0.93],0.009558131838348
Chapter VI Diseases of the nervous system,Parkinson's disease,ADA2,Adenosine deaminase 2,23588,536,1.30 [1.10-1.54],0.0023394210362614
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23594,531,0.72 [0.61-0.86],0.0002824846627278
Chapter VI Diseases of the nervous system,Parkinson's disease,ADAMTSL4,ADAMTS-like protein 4,19977,259,0.48 [0.29-0.78],0.0033727801039667
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRD1,Adhesion G-protein coupled receptor D1,20078,267,0.60 [0.44-0.81],0.001076574768068
Chapter VI Diseases of the nervous system,Parkinson's disease,ADGRG2,Adhesion G-protein coupled receptor G2,23708,531,0.47 [0.38-0.58],1.3137762177886414e-11
Chapter VI Diseases of the nervous system,Parkinson's disease,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,23276,531,0.85 [0.77-0.94],0.0016615773739156
Chapter VI Diseases of the nervous system,Parkinson's disease,AGER,Advanced glycosylation end product-specific receptor,23640,532,0.75 [0.62-0.91],0.0029398842306769
Chapter VI Diseases of the nervous system,Parkinson's disease,AGRP,Agouti-related protein,23985,541,0.80 [0.69-0.92],0.0017053381211842
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,19977,259,0.43 [0.31-0.60],4.863215388270343e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,AHNAK2,Protein AHNAK2,19977,259,0.48 [0.31-0.75],0.0011783895062983
Chapter VI Diseases of the nervous system,Parkinson's disease,AHSG,Alpha-2-HS-glycoprotein,20570,278,0.49 [0.33-0.73],0.0004492185320992
Chapter VI Diseases of the nervous system,Parkinson's disease,AKAP12,A-kinase anchor protein 12,20078,267,0.40 [0.21-0.74],0.0034985779679756
Chapter VI Diseases of the nervous system,Parkinson's disease,ALCAM,CD166 antigen,24007,541,0.57 [0.38-0.84],0.0048576275148463
Chapter VI Diseases of the nervous system,Parkinson's disease,AMOT,Angiomotin,20078,267,0.62 [0.45-0.86],0.0043995960085516
Chapter VI Diseases of the nervous system,Parkinson's disease,ANGPTL3,Angiopoietin-related protein 3,23747,539,0.66 [0.53-0.82],0.0001756648432163
Chapter VI Diseases of the nervous system,Parkinson's disease,APCS,Serum amyloid P-component,20384,274,0.57 [0.41-0.81],0.0015756910580652
Chapter VI Diseases of the nervous system,Parkinson's disease,APOBR,Apolipoprotein B receptor,19977,259,0.65 [0.50-0.84],0.0011940926534381
Chapter VI Diseases of the nervous system,Parkinson's disease,ART3,Ecto-ADP-ribosyltransferase 3,23820,540,0.75 [0.61-0.92],0.0069833397783141
Chapter VI Diseases of the nervous system,Parkinson's disease,ASGR1,Asialoglycoprotein receptor 1,23502,526,0.58 [0.45-0.74],1.5307567867059922e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",19977,259,0.57 [0.42-0.78],0.0004891658072475
Chapter VI Diseases of the nervous system,Parkinson's disease,B4GAT1,"Beta-1,4-glucuronyltransferase 1",23718,533,0.65 [0.47-0.90],0.0082570763758491
Chapter VI Diseases of the nervous system,Parkinson's disease,BAG3,BAG family molecular chaperone regulator 3,23459,526,0.55 [0.49-0.63],2.3145254553631235e-19
Chapter VI Diseases of the nervous system,Parkinson's disease,BLMH,Bleomycin hydrolase,24007,541,0.69 [0.53-0.88],0.0035927073807341
Chapter VI Diseases of the nervous system,Parkinson's disease,BLNK,B-cell linker protein,19936,269,0.63 [0.45-0.89],0.007911529005136
Chapter VI Diseases of the nervous system,Parkinson's disease,BMP10,Bone morphogenetic protein 10,20078,267,0.56 [0.38-0.84],0.0050491973086164
Chapter VI Diseases of the nervous system,Parkinson's disease,BMPER,BMP-binding endothelial regulator protein,20078,267,0.49 [0.29-0.82],0.0072028192374923
Chapter VI Diseases of the nervous system,Parkinson's disease,BOC,Brother of CDO,23276,531,0.58 [0.42-0.81],0.0014849381368135
Chapter VI Diseases of the nervous system,Parkinson's disease,BSG,Basigin,23946,541,0.55 [0.40-0.77],0.0003447640798442
Chapter VI Diseases of the nervous system,Parkinson's disease,C1R,Complement C1r subcomponent,20566,277,0.36 [0.17-0.74],0.0058538182017149
Chapter VI Diseases of the nervous system,Parkinson's disease,C1S,Complement C1s subcomponent,20566,277,0.41 [0.25-0.69],0.0007269656270189
Chapter VI Diseases of the nervous system,Parkinson's disease,CA14,Carbonic anhydrase 14,23915,536,0.74 [0.60-0.91],0.0048615405488132
Chapter VI Diseases of the nervous system,Parkinson's disease,CALB2,Calretinin,23185,526,0.60 [0.45-0.80],0.0005277797914183
Chapter VI Diseases of the nervous system,Parkinson's disease,CANT1,Soluble calcium-activated nucleotidase 1,23628,524,0.54 [0.36-0.79],0.0015090590489693
Chapter VI Diseases of the nervous system,Parkinson's disease,CAPS,Calcyphosin,20492,274,0.80 [0.67-0.95],0.0094122139783123
Chapter VI Diseases of the nervous system,Parkinson's disease,CBLIF,Cobalamin binding intrinsic factor,23677,530,0.88 [0.80-0.96],0.0063655646006644
Chapter VI Diseases of the nervous system,Parkinson's disease,CCL16,C-C motif chemokine 16,24007,541,0.80 [0.70-0.92],0.0016835486617403
Chapter VI Diseases of the nervous system,Parkinson's disease,CCL23,C-C motif chemokine 23,23794,536,0.75 [0.62-0.90],0.0020481586653707
Chapter VI Diseases of the nervous system,Parkinson's disease,CCL27,C-C motif chemokine 27,23708,531,0.73 [0.64-0.82],3.402316732515804e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,CCN1,CCN family member 1,23558,530,0.87 [0.79-0.97],0.0086487885878832
Chapter VI Diseases of the nervous system,Parkinson's disease,CCN3,CCN family member 3,23962,540,0.71 [0.56-0.90],0.0040687166604848
Chapter VI Diseases of the nervous system,Parkinson's disease,CD209,CD209 antigen,23775,536,0.60 [0.49-0.73],6.040119121233569e-07
Chapter VI Diseases of the nervous system,Parkinson's disease,CD22,B-cell receptor CD22,23985,541,0.78 [0.65-0.93],0.0048467050718811
Chapter VI Diseases of the nervous system,Parkinson's disease,CD248,Endosialin,20549,274,0.54 [0.40-0.71],1.8007385832136208e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,CD276,CD276 antigen,23675,535,1.59 [1.28-1.98],3.0301936550191844e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,CD300E,CMRF35-like molecule 2,23851,536,0.74 [0.62-0.90],0.0019910567825905
Chapter VI Diseases of the nervous system,Parkinson's disease,CD55,Complement decay-accelerating factor,22897,515,0.64 [0.47-0.87],0.0046616448149514
Chapter VI Diseases of the nervous system,Parkinson's disease,CD72,B-cell differentiation antigen CD72,20078,267,0.63 [0.48-0.84],0.0017853310742815
Chapter VI Diseases of the nervous system,Parkinson's disease,CD93,Complement component C1q receptor,22835,516,0.61 [0.47-0.79],0.0001559221819126
Chapter VI Diseases of the nervous system,Parkinson's disease,CD99,CD99 antigen,23718,533,0.45 [0.30-0.67],7.788020680083788e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,CD99L2,CD99 antigen-like protein 2,23718,533,0.59 [0.43-0.80],0.0007426870122988
Chapter VI Diseases of the nervous system,Parkinson's disease,CDH2,Cadherin-2,23708,531,0.71 [0.57-0.88],0.0019075145333527
Chapter VI Diseases of the nervous system,Parkinson's disease,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,23711,535,0.57 [0.43-0.77],0.0001772070012045
Chapter VI Diseases of the nervous system,Parkinson's disease,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,20078,267,0.49 [0.33-0.73],0.0003546472201756
Chapter VI Diseases of the nervous system,Parkinson's disease,CES1,Liver carboxylesterase 1,23778,537,0.87 [0.79-0.96],0.0036902814321832
Chapter VI Diseases of the nervous system,Parkinson's disease,CFB,Complement factor B,20210,273,0.59 [0.42-0.84],0.0035611053375179
Chapter VI Diseases of the nervous system,Parkinson's disease,CFI,Complement factor I,20566,277,0.31 [0.17-0.55],5.988692390416895e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,CHCHD6,MICOS complex subunit MIC25,20471,275,0.45 [0.28-0.74],0.001604713905582
Chapter VI Diseases of the nervous system,Parkinson's disease,CHGA,Chromogranin-A,20549,274,1.19 [1.06-1.34],0.0025521608805286
Chapter VI Diseases of the nervous system,Parkinson's disease,CHGB,Secretogranin-1,23856,538,0.73 [0.61-0.88],0.000866817159438
Chapter VI Diseases of the nervous system,Parkinson's disease,CHMP6,Charged multivesicular body protein 6,20541,277,0.74 [0.60-0.91],0.0038587442574808
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC10A,C-type lectin domain family 10 member A,23502,526,0.48 [0.39-0.60],1.6649157080002424e-11
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC1A,C-type lectin domain family 1 member A,23276,531,0.71 [0.56-0.89],0.0035191378748333
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC3B,Tetranectin,20103,273,0.32 [0.20-0.51],1.6647398635017647e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC4A,C-type lectin domain family 4 member A,23681,533,0.71 [0.58-0.88],0.0013786468519992
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC4C,C-type lectin domain family 4 member C,23681,533,0.71 [0.61-0.83],1.1433369554941252e-05
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC4G,C-type lectin domain family 4 member G,23681,533,0.71 [0.56-0.89],0.0026909659035294
Chapter VI Diseases of the nervous system,Parkinson's disease,CLEC4M,C-type lectin domain family 4 member M,20519,274,0.63 [0.49-0.80],0.0001618764971556
Chapter VI Diseases of the nervous system,Parkinson's disease,COCH,Cochlin,20541,277,0.69 [0.53-0.90],0.0053452392660494
Chapter VI Diseases of the nervous system,Parkinson's disease,COL18A1,Collagen alpha-1(XVIII) chain,23812,538,0.60 [0.43-0.83],0.0017845134061161
Chapter VI Diseases of the nervous system,Parkinson's disease,COL2A1,Collagen alpha-1(II) chain,19977,259,0.80 [0.68-0.94],0.0067831754136991
Chapter VI Diseases of the nervous system,Parkinson's disease,COLEC12,Collectin-12,23675,535,0.57 [0.42-0.76],0.0001259097083653
Chapter VI Diseases of the nervous system,Parkinson's disease,COMP,Cartilage oligomeric matrix protein,23476,534,0.59 [0.47-0.74],5.918865392571768e-06
Chapter VI Diseases of the nervous system,Parkinson's disease,CRELD1,Protein disulfide isomerase CRELD1,20078,267,0.55 [0.40-0.76],0.0002949008144153
Chapter VI Diseases of the nervous system,Parkinson's disease,CRHBP,Corticotropin-releasing factor-binding protein,23675,535,0.67 [0.50-0.88],0.0047134978787457
Chapter VI Diseases of the nervous system,Parkinson's disease,CRIP2,Cysteine-rich protein 2,23502,526,0.65 [0.52-0.82],0.0001835250509146
Chapter VI Diseases of the nervous system,Parkinson's disease,CRTAC1,Cartilage acidic protein 1,24007,541,0.65 [0.51-0.83],0.0004091515861049
