Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Hydrocele,ACRV1,Acrosomal protein SP-10,16314,172,1.45 [1.29-1.63],2.3899572936013817e-10
Chapter XIV Diseases of the genitourinary system,Hydrocele,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,19247,206,0.61 [0.48-0.77],3.131069931729314e-05
Chapter XIV Diseases of the genitourinary system,Hydrocele,AGRN,Agrin,19424,207,0.58 [0.40-0.85],0.0050781791506584
Chapter XIV Diseases of the genitourinary system,Hydrocele,BMP4,Bone morphogenetic protein 4,19143,203,1.49 [1.18-1.88],0.0006900406160138
Chapter XIV Diseases of the genitourinary system,Hydrocele,CCL22,C-C motif chemokine 22,19128,205,0.72 [0.56-0.92],0.0094319579077985
Chapter XIV Diseases of the genitourinary system,Hydrocele,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,19247,206,0.54 [0.37-0.79],0.0017029357228216
Chapter XIV Diseases of the genitourinary system,Hydrocele,CEP290,Centrosomal protein of 290 kDa,16515,175,1.32 [1.07-1.62],0.0099698899392178
Chapter XIV Diseases of the genitourinary system,Hydrocele,CES1,Liver carboxylesterase 1,19409,206,0.81 [0.70-0.94],0.0055595218646679
Chapter XIV Diseases of the genitourinary system,Hydrocele,CHRDL1,Chordin-like protein 1,19394,207,0.56 [0.39-0.81],0.0022185288487727
Chapter XIV Diseases of the genitourinary system,Hydrocele,CLEC4D,C-type lectin domain family 4 member D,19322,209,0.76 [0.62-0.93],0.0070901927316676
Chapter XIV Diseases of the genitourinary system,Hydrocele,COL15A1,Collagen alpha-1(XV) chain,16820,179,0.42 [0.26-0.70],0.00072512592445
Chapter XIV Diseases of the genitourinary system,Hydrocele,COL6A3,Collagen alpha-3(VI) chain,19595,207,0.58 [0.40-0.85],0.0046151433342739
Chapter XIV Diseases of the genitourinary system,Hydrocele,CPB1,Carboxypeptidase B,19595,207,0.76 [0.61-0.93],0.0074115533550012
Chapter XIV Diseases of the genitourinary system,Hydrocele,CSF2RB,Cytokine receptor common subunit beta,16314,172,1.62 [1.15-2.27],0.0058641283946575
Chapter XIV Diseases of the genitourinary system,Hydrocele,DLK1,Protein delta homolog 1,19595,207,0.74 [0.60-0.91],0.0046437721968209
Chapter XIV Diseases of the genitourinary system,Hydrocele,F7,Coagulation factor VII,19414,206,0.60 [0.41-0.88],0.0083942618793678
Chapter XIV Diseases of the genitourinary system,Hydrocele,FBLN2,Fibulin-2,16820,179,0.55 [0.35-0.86],0.0089787370164668
Chapter XIV Diseases of the genitourinary system,Hydrocele,FCAR,Immunoglobulin alpha Fc receptor,19322,209,0.66 [0.51-0.86],0.0016275489532056
Chapter XIV Diseases of the genitourinary system,Hydrocele,FCN2,Ficolin-2,19286,203,0.65 [0.50-0.83],0.000658725308236
Chapter XIV Diseases of the genitourinary system,Hydrocele,GABRA4,Gamma-aminobutyric acid receptor subunit alpha-4,16273,171,1.27 [1.07-1.51],0.0070467776024456
