Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
APOC1,Apolipoprotein C-I,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23804,1320,0.35 [0.30-0.41],9.937164412424e-45
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,15738,1288,0.56 [0.47-0.66],2.292748259514104e-11
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21789,6423,0.78 [0.73-0.84],3.025303608623689e-11
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,"Heart failure, strict",24136,731,0.51 [0.41-0.63],5.7709044849786e-10
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,Hypertension,22344,5413,0.74 [0.68-0.80],1.3434144268970891e-14
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22350,5419,0.74 [0.68-0.80],2.1401419956425904e-14
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",17085,154,0.37 [0.26-0.52],2.9836079536626645e-08
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,23710,290,0.38 [0.29-0.50],1.9067691009121054e-12
APOC1,Apolipoprotein C-I,Chapter IX Diseases of the circulatory system,Secondary right heart disease,23703,283,0.38 [0.29-0.50],4.476969259729839e-12
APOC1,Apolipoprotein C-I,Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,19587,585,0.50 [0.39-0.64],3.534923807797892e-08
APOC1,Apolipoprotein C-I,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23366,1053,0.53 [0.44-0.63],1.1375036289241113e-12
APOC1,Apolipoprotein C-I,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23486,1173,0.56 [0.47-0.66],7.110012475341725e-12
APOC1,Apolipoprotein C-I,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,24065,2056,0.64 [0.56-0.72],1.4964002924800553e-12
