Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GAL,Galanin peptides,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27166,2935,0.84 [0.80-0.89],2.5414134318583607e-10
GAL,Galanin peptides,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",23767,1560,0.79 [0.73-0.85],3.7528472353230684e-10
GAL,Galanin peptides,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,18162,1520,0.80 [0.74-0.87],1.1784135151653272e-08
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",21629,2100,0.84 [0.79-0.90],6.218481991538978e-08
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",21795,2073,0.84 [0.79-0.90],5.6624437344825824e-08
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,26758,3017,0.86 [0.82-0.90],8.462562570482603e-09
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,25800,5243,0.88 [0.85-0.92],2.0919777769365416e-10
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,Influenza and pneumonia,27730,1689,0.81 [0.76-0.87],4.5252211654893815e-09
GAL,Galanin peptides,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",27494,1453,0.81 [0.75-0.87],4.100061489759669e-08
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,23933,5085,0.88 [0.85-0.92],4.857950064016622e-10
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,21959,3111,0.83 [0.79-0.88],5.9722389690036294e-12
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,19713,865,0.75 [0.68-0.83],1.1140132631094621e-08
GAL,Galanin peptides,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,27076,230,0.58 [0.48-0.71],2.5247873294677146e-08
