Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AAMDC,Mth938 domain-containing protein,22759,36,0.53 [0.29-0.99],0.046781099320309
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACE,Angiotensin-converting enzyme,23430,37,3.34 [1.07-10.36],0.0372579288939063
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACE2,Angiotensin-converting enzyme 2,26500,37,1.91 [1.29-2.83],0.0013109366975263
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACP5,Tartrate-resistant acid phosphatase type 5,27084,35,4.25 [2.46-7.35],2.1702837590294606e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACRV1,Acrosomal protein SP-10,22739,37,1.29 [1.02-1.64],0.0355435869272742
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACTA2,"Actin, aortic smooth muscle",26500,37,1.61 [1.03-2.51],0.0356680286968116
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACVRL1,Serine/threonine-protein kinase receptor R3,26768,36,7.98 [3.62-17.61],2.7100080190756025e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ACY1,Aminoacylase-1,26983,34,1.55 [1.03-2.33],0.0342817535153665
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA,Adenosine deaminase,27303,36,2.10 [1.08-4.09],0.0286231299107657
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,26812,37,4.10 [2.45-6.87],8.445438557468757e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22739,37,2.00 [1.34-2.99],0.0007427738458552
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27208,37,2.42 [1.06-5.51],0.0355202879695299
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,22739,37,2.01 [1.10-3.68],0.0237048186754041
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,27316,35,0.22 [0.08-0.63],0.0043266529053136
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,26867,36,3.79 [1.99-7.23],5.02588360068609e-05
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26500,37,1.72 [1.10-2.68],0.0174783354196504
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADGRD1,Adhesion G-protein coupled receptor D1,22889,37,2.58 [1.42-4.68],0.0017586468850321
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADGRE5,Adhesion G protein-coupled receptor E5,27169,35,2.64 [1.14-6.11],0.023551450706532
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADGRF5,Adhesion G protein-coupled receptor F5,23407,36,4.57 [1.76-11.87],0.0017788734362885
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADGRG1,Adhesion G-protein coupled receptor G1,26867,36,1.43 [1.02-2.01],0.0370362760304055
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADH1B,All-trans-retinol dehydrogenase,22889,37,1.50 [1.07-2.11],0.0198088047264939
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADRA2A,Alpha-2A adrenergic receptor,22663,35,1.39 [1.03-1.89],0.0319456631859313
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGER,Advanced glycosylation end product-specific receptor,26915,37,0.23 [0.12-0.46],2.451744353430121e-05
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGR2,Anterior gradient protein 2 homolog,26133,34,1.54 [1.18-2.02],0.001565562244413
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGR3,Anterior gradient protein 3,26293,35,1.75 [1.26-2.45],0.0009492908916777
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGRN,Agrin,27101,37,4.01 [2.33-6.90],5.222693861601493e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AGXT,Serine--pyruvate aminotransferase,26983,34,1.53 [1.10-2.13],0.0111704360311238
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AHSG,Alpha-2-HS-glycoprotein,23430,37,3.27 [1.09-9.81],0.0340946576125388
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AIF1L,Allograft inflammatory factor 1-like,22759,36,1.56 [1.10-2.19],0.0117575891307898
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AKR1B10,Aldo-keto reductase family 1 member B10,22751,35,1.50 [1.01-2.22],0.0443285298610986
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AKR7L,Aflatoxin B1 aldehyde reductase member 4,22739,37,1.69 [1.25-2.29],0.0006517446272711
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AKT3,RAC-gamma serine/threonine-protein kinase,26188,35,0.54 [0.32-0.93],0.027542879125257
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALCAM,CD166 antigen,27316,35,6.63 [2.01-21.89],0.0019138066657222
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALDH2,"Aldehyde dehydrogenase, mitochondrial",23298,36,1.58 [1.12-2.24],0.0100626577477507
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26939,37,1.47 [1.10-1.95],0.0091533911400989
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23370,36,1.79 [1.10-2.91],0.0183320420099734
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ALPP,"Alkaline phosphatase, placental type",26867,36,1.42 [1.13-1.79],0.002592741247385
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AMIGO2,Amphoterin-induced protein 2,26867,36,4.55 [1.48-14.03],0.0083355250409762
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AMN,Protein amnionless,26477,35,1.87 [1.11-3.15],0.0186485780344848
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AMOTL2,Angiomotin-like protein 2,23223,36,1.63 [1.02-2.58],0.0390495132325631
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,21979,34,1.90 [1.27-2.84],0.0017595390016812
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANG,Angiogenin,26892,37,2.66 [1.41-5.00],0.0023930619548389
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPT2,Angiopoietin-2,27220,36,2.87 [1.48-5.56],0.0018179112940829
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPTL1,Angiopoietin-related protein 1,26594,34,7.25 [3.02-17.42],9.343622003667803e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANGPTL2,Angiopoietin-related protein 2,27012,36,4.62 [2.49-8.56],1.2199161013359854e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ANXA10,Annexin A10,26347,35,1.81 [1.41-2.32],3.3352844703923464e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,APCS,Serum amyloid P-component,23249,37,2.70 [1.13-6.44],0.0250836601442863
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,APOA1,Apolipoprotein A-I,23446,37,0.14 [0.04-0.49],0.0022834352701133
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,APOA2,Apolipoprotein A-II,23430,37,2.08 [1.14-3.80],0.016839112668936
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,APOA4,Apolipoprotein A-IV,23446,37,0.21 [0.08-0.55],0.0016162111473088
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,APOF,Apolipoprotein F,23430,37,0.38 [0.18-0.81],0.0121139955513516
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,26867,36,3.13 [2.23-4.38],3.548969852869007e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ARG2,"Arginase-2, mitochondrial",23298,36,1.96 [1.29-2.99],0.0016475792862108
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ARHGAP1,Rho GTPase-activating protein 1,26327,35,0.42 [0.22-0.77],0.0055674614102523
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ARHGAP30,Rho GTPase-activating protein 30,22974,36,2.02 [1.25-3.27],0.0041765304446229
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ARHGAP5,Rho GTPase-activating protein 5,22579,35,1.64 [1.24-2.17],0.0005430072236036
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ARSA,Arylsulfatase A,26975,36,1.73 [1.03-2.89],0.0381196829642226
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASAH1,Acid ceramidase,23204,35,1.89 [1.24-2.87],0.0029472316181758
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASGR1,Asialoglycoprotein receptor 1,26813,36,5.43 [2.90-10.19],1.3219997402424652e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ASGR2,Asialoglycoprotein receptor 2,23430,37,4.86 [1.75-13.49],0.0023985971733998
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ATF2,Cyclic AMP-dependent transcription factor ATF-2,26347,35,0.41 [0.18-0.93],0.032754664181657
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ATP2B4,Plasma membrane calcium-transporting ATPase 4,22663,35,1.67 [1.24-2.24],0.0006863621334217
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B2M,Beta-2-microglobulin,23446,37,1.83 [1.36-2.45],5.340608348373357e-05
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22759,36,4.11 [1.89-8.97],0.0003800844645736
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",27101,37,3.30 [1.36-7.96],0.0080238053668856
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BAP18,Chromatin complexes subunit BAP18,23334,35,1.42 [1.06-1.89],0.0195549686707783
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BATF,Basic leucine zipper transcriptional factor ATF-like,22751,35,1.36 [1.08-1.72],0.0091493501055508
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCAM,Basal cell adhesion molecule,26975,36,6.07 [2.81-13.12],4.596040588800943e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",23407,36,2.47 [1.32-4.64],0.0049211627254261
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCL2L15,Bcl-2-like protein 15,22739,37,1.51 [1.05-2.19],0.0280262329920102
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BCL7B,B-cell CLL/lymphoma 7 protein family member B,23298,36,1.76 [1.15-2.71],0.0096147722891121
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BEX3,Protein BEX3,22579,35,1.54 [1.02-2.32],0.0382554615721942
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BIRC2,Baculoviral IAP repeat-containing protein 2,26327,35,0.59 [0.36-0.97],0.0392686301231813
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BMP4,Bone morphogenetic protein 4,26768,36,2.16 [1.32-3.53],0.0021660683801894
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BMPER,BMP-binding endothelial regulator protein,22889,37,4.13 [1.81-9.41],0.0007347696561307
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB1,BPI fold-containing family B member 1,26927,34,3.02 [1.89-4.82],3.7267789319761847e-06
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB2,BPI fold-containing family B member 2,23367,36,1.92 [1.35-2.72],0.0002619177817526
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BRK1,Protein BRICK1,26347,35,2.23 [1.24-4.02],0.007402529037519
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BST2,Bone marrow stromal antigen 2,27249,37,2.09 [1.56-2.79],6.085652192197174e-07
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BTN2A1,Butyrophilin subfamily 2 member A1,27101,37,3.91 [1.56-9.79],0.0035901166284002
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BTN3A2,Butyrophilin subfamily 3 member A2,26975,37,2.40 [1.36-4.22],0.0024700866079943
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BTNL10,Butyrophilin-like protein 10,22579,35,1.85 [1.24-2.78],0.0027711326742946
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C19orf12,Protein C19orf12,26347,35,1.47 [1.10-1.98],0.0102720566793741
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1QA,Complement C1q subcomponent subunit A,27163,36,5.30 [1.96-14.33],0.0010158745368807
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,22889,37,2.62 [1.17-5.89],0.0198282999061849
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,23370,36,2.30 [1.25-4.24],0.0076326674768097
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C1RL,Complement C1r subcomponent-like protein,23409,37,5.62 [1.22-25.92],0.0269478691713921
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C2,Complement C2,27033,37,0.55 [0.36-0.83],0.0048517180369681
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C7,Complement component C7,22888,37,4.35 [2.12-8.92],5.931451293496741e-05
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C9,Complement component C9,23430,37,2.12 [1.15-3.90],0.0156811159010276
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CA14,Carbonic anhydrase 14,27220,36,0.44 [0.20-0.96],0.0395538742480706
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CA4,Carbonic anhydrase 4,27316,35,0.26 [0.08-0.86],0.027208932033169
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CA6,Carbonic anhydrase 6,26885,36,0.49 [0.32-0.73],0.0005932027647572
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CA9,Carbonic anhydrase 9,27220,36,2.30 [1.45-3.65],0.0004138380418716
