Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23406,159,1.18 [1.00-1.38],0.0474734553993946
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,26467,178,1.28 [1.03-1.59],0.0287653042875079
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACHE,Acetylcholinesterase,22884,155,1.52 [1.02-2.26],0.0386082862538767
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,27044,186,1.48 [1.02-2.13],0.0365652264078546
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACP6,Lysophosphatidic acid phosphatase type 6,27148,183,1.31 [1.05-1.62],0.0156786857128346
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACRV1,Acrosomal protein SP-10,22728,157,1.17 [1.03-1.33],0.0153388373131104
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN4,Alpha-actinin-4,26443,181,1.41 [1.02-1.96],0.0389630948765785
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY1,Aminoacylase-1,26945,187,1.27 [1.07-1.52],0.0080244990231326
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACYP1,Acylphosphatase-1,22797,155,1.26 [1.00-1.57],0.0472431994775787
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA,Adenosine deaminase,27269,186,1.60 [1.16-2.20],0.004251549559524
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,26758,185,1.58 [1.18-2.11],0.0023482457585209
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,22728,157,1.38 [1.02-1.85],0.0365620268552149
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,26758,181,0.68 [0.47-0.98],0.0382024528026113
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27000,184,0.64 [0.49-0.85],0.0019451327310834
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,23395,157,2.11 [1.42-3.13],0.0002143036493753
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRB3,Adhesion G protein-coupled receptor B3,26711,181,1.74 [1.19-2.56],0.0046261582646587
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRD1,Adhesion G-protein coupled receptor D1,22884,155,1.63 [1.18-2.25],0.0029171587899385
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRF5,Adhesion G protein-coupled receptor F5,23406,159,1.72 [1.04-2.84],0.0350524260174133
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADGRG1,Adhesion G-protein coupled receptor G1,26826,179,1.22 [1.02-1.48],0.0338200955552038
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADH1B,All-trans-retinol dehydrogenase,22884,155,1.23 [1.03-1.48],0.0218464620323776
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGR2,Anterior gradient protein 2 homolog,26097,178,1.16 [1.02-1.33],0.0227659312925935
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AGXT,Serine--pyruvate aminotransferase,26945,187,1.20 [1.03-1.39],0.0183581217327657
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AHCY,Adenosylhomocysteinase,26945,187,1.23 [1.02-1.47],0.0282067281505267
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AIF1,Allograft inflammatory factor 1,26296,176,1.29 [1.01-1.66],0.0417324293931869
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",26777,178,1.21 [1.08-1.37],0.0014104527477699
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AKR1B10,Aldo-keto reductase family 1 member B10,22758,156,1.41 [1.16-1.72],0.0004572929848213
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26882,184,1.33 [1.15-1.54],0.0001499625235932
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",23375,157,1.47 [1.12-1.95],0.0059211818927463
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ALPI,Intestinal-type alkaline phosphatase,22728,157,1.18 [1.05-1.34],0.0071830769372811
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ALPP,"Alkaline phosphatase, placental type",26826,179,1.17 [1.06-1.29],0.00259866972758
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANG,Angiogenin,26840,185,1.59 [1.14-2.23],0.0069512161127531
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANGPT2,Angiopoietin-2,27184,183,1.58 [1.16-2.17],0.0040147424075911
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANGPTL2,Angiopoietin-related protein 2,26964,185,1.49 [1.09-2.05],0.0135372498867088
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA1,Annexin A1,22751,155,1.61 [1.30-1.99],1.3901772758990994e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA10,Annexin A10,26302,179,1.28 [1.10-1.47],0.0010692112474263
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA2,Annexin A2,22418,152,1.37 [1.15-1.63],0.0004300791228001
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ANXA3,Annexin A3,27158,186,1.22 [1.02-1.47],0.0285136964214206
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AP2B1,AP-2 complex subunit beta,22758,156,1.35 [1.02-1.78],0.0332939859436672
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AP3S2,AP-3 complex subunit sigma-2,23337,159,1.35 [1.01-1.81],0.0435198885908326
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,26826,179,1.38 [1.09-1.75],0.0076531870319527
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,APEX1,DNA-(apurinic or apyrimidinic site) endonuclease,27110,182,1.39 [1.13-1.69],0.001377974632482
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,APOF,Apolipoprotein F,23431,161,0.59 [0.38-0.91],0.0172298543608788
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AREG,Amphiregulin,26826,179,1.42 [1.11-1.81],0.0053843480873204
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ARSA,Arylsulfatase A,26932,183,1.37 [1.05-1.78],0.0186932661876633
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ARSB,Arylsulfatase B,26826,179,1.47 [1.18-1.83],0.0005206685560309
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASAH1,Acid ceramidase,23197,157,1.48 [1.13-1.93],0.0044003781418904
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASGR1,Asialoglycoprotein receptor 1,26758,181,2.30 [1.55-3.39],2.9766373631039888e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ASGR2,Asialoglycoprotein receptor 2,23431,161,2.18 [1.26-3.76],0.0051673524919502
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ATRAID,All-trans retinoic acid-induced differentiation factor,23325,158,1.47 [1.10-1.95],0.0083892111023334
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ATXN3,Ataxin-3,23337,159,1.32 [1.04-1.66],0.0211081211106911
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,AZI2,5-azacytidine-induced protein 2,23375,157,1.31 [1.02-1.69],0.0366275786504764
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22750,154,1.71 [1.13-2.60],0.0115168412681241
