Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AAMDC,Mth938 domain-containing protein,23826,40,0.50 [0.28-0.90],0.0212577206878094
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABRAXAS2,BRISC complex subunit Abraxas 2,23728,38,0.55 [0.34-0.91],0.0206186877544646
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE2,Angiotensin-converting enzyme 2,27700,45,0.54 [0.31-0.97],0.0391498413355893
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACYP1,Acylphosphatase-1,23870,41,0.55 [0.35-0.88],0.0128317969069818
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL2,ADAMTS-like protein 2,24499,41,0.22 [0.08-0.57],0.001949536573134
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL4,ADAMTS-like protein 4,23826,40,0.29 [0.09-0.96],0.04215184002029
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27517,45,1.57 [1.14-2.15],0.0052586423084008
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE1,Adhesion G protein-coupled receptor E1,24412,41,0.43 [0.24-0.76],0.0038381810262308
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE2,Adhesion G protein-coupled receptor E2,28327,45,0.30 [0.12-0.75],0.0106629996436436
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE5,Adhesion G protein-coupled receptor E5,28398,46,0.27 [0.11-0.68],0.005236314834981
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AGBL2,Cytosolic carboxypeptidase 2,23728,41,0.77 [0.60-0.98],0.0373297171149227
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,APRT,Adenine phosphoribosyltransferase,27982,44,0.59 [0.36-0.99],0.0451581268230255
