Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ACTN2,Alpha-actinin-2,9379,57,0.61 [0.37-0.98],0.041926205246711
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,AMOT,Angiomotin,9475,56,1.94 [1.08-3.47],0.0262310458557269
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,ANG,Angiogenin,11126,67,1.91 [1.10-3.33],0.0211969362472574
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,BCAN,Brevican core protein,11071,66,0.37 [0.20-0.70],0.002286991601848
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,BPIFB1,BPI fold-containing family B member 1,11124,67,1.44 [1.05-1.99],0.025588359730637
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,C1GALT1C1,C1GALT1-specific chaperone 1,9379,57,2.08 [1.21-3.58],0.0082688437213209
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,C5,Complement C5,9702,58,4.42 [1.39-14.07],0.0118356178505217
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CCL21,C-C motif chemokine 21,11182,68,1.69 [1.09-2.63],0.0195115125006226
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CCL27,C-C motif chemokine 27,11154,66,1.52 [1.07-2.16],0.0181232727505082
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CD36,Platelet glycoprotein 4,9408,57,1.73 [1.04-2.87],0.0342879167213461
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,11153,66,2.67 [1.02-7.00],0.0457312571022541
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CEP164,Centrosomal protein of 164 kDa,10946,65,0.55 [0.32-0.96],0.0339448836849556
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CEP350,Centrosome-associated protein 350,9365,56,2.28 [1.25-4.15],0.007323601290706
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CFB,Complement factor B,9530,58,2.22 [1.02-4.85],0.0449207309634726
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CHGB,Secretogranin-1,11230,65,0.52 [0.30-0.90],0.0192123933817058
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CIT,Citron Rho-interacting kinase,9443,57,1.67 [1.07-2.60],0.023509553610511
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CLSTN1,Calsyntenin-1,10906,64,1.46 [1.04-2.06],0.029243995176096
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CNTF,Ciliary neurotrophic factor,9375,57,2.13 [1.02-4.47],0.0451097276638932
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CNTN3,Contactin-3,11146,66,2.19 [1.02-4.72],0.0457105298853053
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,COMP,Cartilage oligomeric matrix protein,11039,67,0.46 [0.24-0.88],0.0198155985812436
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CPTP,Ceramide-1-phosphate transfer protein,9379,57,1.82 [1.16-2.86],0.0088119159298679
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CRHBP,Corticotropin-releasing factor-binding protein,11124,67,2.79 [1.27-6.13],0.0107341604688522
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,CXCL17,C-X-C motif chemokine 17,11290,67,1.93 [1.33-2.80],0.0005272715501284
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",11088,65,1.76 [1.16-2.66],0.0076549222247196
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,DHPS,Deoxyhypusine synthase,9663,58,1.78 [1.16-2.71],0.007775954764337
Chapter XIV Diseases of the genitourinary system,Other disorders of penis,DPEP2,Dipeptidase 2,11088,65,2.12 [1.06-4.25],0.0337121524152258
